OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLA1,,"""Site of The Vigo public house, Hartside, Birtley""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.563122,54.882501,0.2,not owned by a public authority,yes,permissioned,full planning permission,13/09/2017,,,4,10 houses,,,4,11,,,DC/17/00742/FUL,21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLA19,,"""BAE Systems, Mitchell St, Birtley""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.583329,54.898145,11.12,not owned by a public authority,yes,not permissioned,,,,,222,,,,222,367,yes,,DC/11/00546/OUT (expired),21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB1,,"""Bleach Green, Elm Rd, Blaydon""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.709765,54.960635,4.84,mixed ownership,yes,not permissioned,,,,,97,,,,97,202,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB2,,"""Blaydon Bank / Litchfield Lane, Winlaton""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.702211,54.952635,0.1,mixed ownership,yes,permissioned,full planning permission,22/01/2016,,,6,6 town houses,,,6,7,,,DC/15/00974/FUL,21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB3,,"""Ramsay Street, Winlaton""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.721252,54.956257,0.07,mixed ownership,yes,permissioned,full planning permission,04/08/2017,,,8,8 assisted living flats,,,8,10,,,DC/15/00258/FUL,21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB5,,"""MetroGreen - Derwent West Bank, Derwenthaugh Rd, Blaydonl""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.721801,54.954549,8.65,mixed ownership,,not permissioned,,,,,173,,"""MetroGreen Area of Change will include complementary mixed-use development, including potentially office space, and community facilities, but pending the forthcoming Area Action Plan it is not yet possible to relate this to particular sites within MetroGreen.""",,173,200,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLB7,,"""Shibdon House, Shibdon Rd, Blaydon""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.683695,54.960005,0.03,not owned by a public authority,yes,permissioned,full planning permission,26/01/2016,,,6,conversion from office use to 6 flats,,,6,7,,,DC/15/00998/COU,21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLC1,,"""Boulevard SW, St Bede's Dr, Gateshead""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.59739,54.960525,1.22,mixed ownership,yes,not permissioned,,,,,54,,"""Exemplar Neighbourhood to include residential  and small-scale uses ancillary to it, public and private space, and potentially large floorplate retail in the High Street (south) area, not yet allocated to specific sites""  ",,54,61,,,Increased site capacity compared to the SHLAA owing to re-allocation of capacity within the Exemplar Neighbourhood.,21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLC3,,"""Pipewellgate, Gateshead""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.608743,54.957492,0.56,mixed ownership,yes,not permissioned,,,,,112,,"""Development will encompass a mix of assembly and leisure, cafés and restaurants, residential, drinking establishments, hotel and offices on upper floors, in proportions and of a scale yet to be determined"" ",,112,275,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/metropolitan-district-council/gateshead,Gateshead Council,HLC4,,"""Hudson St car park, Gateshead""",http://www.gateshead.gov.uk/DocumentLibrary/Building/PlanningPolicy/MSGP-Documents-2017/Evidence/Draft-SHLAA-report.pdf,ETRS89,-1.602033,54.964365,0.39,not owned by a public authority,yes,not permissioned,,,,,78,,"""Development will encompass a mix of residential and ancillary retail, in proportions and of a scale yet to be determined"" ",,78,165,,,,21/12/2017,21/12/2017
