OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SitePlanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR1,,"""143-145 Queensway, Bletchley, Milton Keynes, MK2 2DY""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,51.99544,-0.72793,0.1,Not owned by a public authority,,Permissioned,Full planning permission,"""2015-05-23""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NIY5WKKW0BD00&activeTab=summary&previousCaseNumber=15%2F00186%2FFUL&keyVal=001XX300LI000,,8,"""Prior notification of change of use of first and second floor offices (use class B1) to 8 residential flats (use class C3)""",,,,,,,,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR3,,"""1 Radian Court, Davy Avenue, Knowlhill, Milton Keynes, MK5 8PJ""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,52.02556,-0.77171,0.15,Not owned by a public authority,,Permissioned,Full planning permission,"""2014-10-20""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NBBJC7KW0AP00&activeTab=summary&previousCaseNumber=14%2F01998%2FFUL&keyVal=00256X00LI000,,8,"""Prior notification for change of use from office accommodation (Use Class B1) to residential use (Use Class C3) consisting of 8 x self contained flats""",,,,,,,,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR4,,"""Maybrook House, 224 Queensway, Bletchley, Milton Keynes, MK2 2SZ""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,51.99533,-0.72573,0.15,Not owned by a public authority,,Permissioned,Full planning permission,"""2016-01-13""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NY25F0KW0F400&activeTab=summary&previousCaseNumber=15%2F02871%2FFUL&keyVal=001DNE00LI000,,21,"""Prior notification for the change of use of offices (Use class B1) to 21 x flats (Use class C3)""",,,,,,,,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR8,,"""Unit 10, Walker Avenue, Wolverton, Milton Keynes, MK12 5TW""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,52.05989,-0.83133,0.03,Not owned by a public authority,,Permissioned,Full planning permission,"""2014-09-05""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=N8JMHTKW0AP00&activeTab=summary&previousCaseNumber=14%2F01582%2FFUL&keyVal=LC5RSLKW0000,,5,"""Prior notification of Change-of-Use from offices (Use Class B1(A)) to residential (Use Class C3) for 5 x dwelling""",,,,,,,,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR9,,"""Units 12-14, Walker Avenue, Wolverton, Milton Keynes, MK12 5TW""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,52.05973,-0.83109,0.11,Not owned by a public authority,,Permissioned,Full planning permission,"""2014-06-10""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=MTQAVAKW0AP00&activeTab=summary&previousCaseNumber=13%2F02071%2FFUL&keyVal=LC5RSMKW0000,,6,"""Conversion and alteration of existing building to 6 x two bedroomed dwellings with parking""",,,,,,,,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR12,,"""Land North And West of Wavendon Business Park, Ortensia Drive, Wavendon Gate, Milton Keynes, MK17 8LX""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,52.02673,-0.68002,5.57,Not owned by a public authority,,Permissioned,Outline planning permission,"""2017-02-08""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NUTLFSKWJRZ00&activeTab=summary&previousCaseNumber=15%2F02337%2FOUT&keyVal=NNLE14KW00001,,134,"""Outline application for up to 134 residential units, 75-100 sqm of A1 (retail use) for the provision of a local convenience store with access from Ortensia Drive and the land north of the site, with associated  landscaping, infrastructure and ancillary works""",,,,,,,,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR13,,"""Former Taylors Mustard Factory, Rear of 2 Union Street, Newport Pagnell, Milton Keynes, MK16 8ET""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,52.08746,-0.72157,0.13,Not owned by a public authority,,Permissioned,Full planning permission,"""2015-10-02""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NNPOVVKWB5000&activeTab=summary&previousCaseNumber=15%2F01028%2FFUL&keyVal=NO07DYKW00001,,9,"""Conversion and alterations to roof design of existing industrial buildings to form 9 residential dwellings""",,,,,,,,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR14,,"""The Agora Centre, Church Street, Wolverton, MK12 5LG""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,52.06208,-0.80952,1.2,Not owned by a public authority,,Permissioned,Full planning permission,"""2016-03-11""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=NN7675KWB5000&activeTab=summary&previousCaseNumber=15%2F00913%2FFUL&keyVal=NIGW1WKW07500,,100,"""Demolition of existing Agora building, re-instatement of Radcliffe Street, reconfiguration of existing car park (total car parking spaces 207) and construction of a new mixed-use development including 100 residential units, 8 x ground floor retail units with retail storage (GIA 3276.3sqm), associated hardstanding and landscaping work""",,,,,,,,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR16,,"""Frosts Landscape Construction, Wain Close, Newport Road, Wavendon, Milton Keynes, MK17 8UZ""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,52.02234,-0.66151,3.17,Not owned by a public authority,,Permissioned,Outline planning permission,"""2015-10-01""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Appeal&previousKeyVal=NCCQ59KW09K00&activeTab=summary&previousCaseNumber=14%2F00033%2FREF&keyVal=002BZZ00LI000,,53,"""Residential development for up to 53 homes together with open space, strategic landscaping, supporting infrastructure (including gas, electricity, water, sewerage, telecommunications), new vehicle and pedestrian/cycle access onto Newport Road, demolition and ground remodelling (outline application)""",,,,,,,Outline planning permission,"""2016-06-30""","""2017-12-31"""
http://opendatacommunities.org/id/unitary-authority/milton-keynes,Milton Keynes Council,BR21,,"""82-84 Newport Road, New Bradwell, Milton Keynes, MK13 0AA""",https://mapping.milton-keynes.gov.uk/mymiltonkeynes.aspx,WGS84,52.06721,-0.78846,0.73,Not owned by a public authority,,Permissioned,Outline planning permission,"""2014-01-10""",https://publicaccess2.milton-keynes.gov.uk/online-applications/propertyDetails.do?previousCaseType=Application&previousKeyVal=MUCA7IKWB5000&activeTab=summary&previousCaseNumber=13%2F02153%2FOUT&keyVal=00258R00LI000,,37,"""Outline planning permission for up to 37 dwellings (All matters reserved - access, layout, appearance, scale and landscaping)""",,,,,,,Lapsed outline planning permission,"""2016-06-30""","""2017-12-31"""
