OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SitePlanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0096,,"""Former Service Station, 146 Park Lane, Netherton""",http://maps.sefton.gov.uk/webmaplayers/?x=335989&y=398626&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,335981,398621,0.1,Not owned by a public authority,Yes,Permissioned,Full planning permission,2017-01-20,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OFP7RFNWMET00,,3,Erection of a two and half storey block of 10 apartments,,,0,0,,,The figure of 10 is for flats and was approved in the recent planning application (DC/2016/02117).,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0115,,"""Klondyke Ph2&3, Monfa Road, Bootle""",http://maps.sefton.gov.uk/webmaplayers/?x=334690&y=396815&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,334659,396808,5.02,Not owned by a public authority,Yes,Permissioned,Full planning permission,2014-07-15,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=N3B0SRNWHL700,,142,"Demolition of existing buildings and construction of 142 dwellings and associated access roads, landscape works and the provision of public open space",,,0,0,,,Local Plan allocation MN2.43. Planning permission DC/2014/00642 for 142 units.,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0128,,"""1 Well Lane, Bootle""",http://maps.sefton.gov.uk/webmaplayers/?x=334663&y=395354&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,334648,395365,0.23,Not owned by a public authority,Yes,No permissioned,,,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZYF0NWXB642,,10,,,,10,10,,,Original permission S/2011/0335 now expired. Subsequent application DC/2016/02471 refused for 14 dwellings. However likely to be suitable for a smaller number of dwellings.,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0150,,"""240 Hawthorne Road, Bootle""",http://maps.sefton.gov.uk/webmaplayers/?x=334823&y=395162&resolution=0.2&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,334814,395175,0.28,Not owned by a public authority,Yes,Permissioned,Full planning permission,2015-09-04,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NOAEQXNWMSY00,,12,Erection of three storey block of 33 apartments to be occupied by persons over 55 years of age following demolition of existing buildings,,,0,0,,,Has permssion DC/2015/00825. In a conservation area.,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0154,,"""Land adj to St Monicas Parochial, Stewart Avenue, Bootle""",http://maps.sefton.gov.uk/webmaplayers/?x=335171&y=395758&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,335145,395751,0.13,Not owned by a public authority,Yes,Permissioned,Full planning permission,2016-03-11,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVE1KINWGWN00,,10,Erection of 13 self-contained apartments,,,0,0,,,DC/2015/01679- permission for 13 flats. (minimum density assumes apartments).,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0155,,"""129 Sterrix Lane, Netherton""",http://maps.sefton.gov.uk/webmaplayers/?x=334713&y=398819&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,334709,398849,0.24,Not owned by a public authority,Yes,Permissioned,Full planning permission,2017-08-15,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=O94PV5NWKLA00,,14,Erection of 8 dwellinghouses fronting onto St Georges Grove after demolition of existing public house,,,0,0,,,DC/2015/02116 & DC/2016/01221 - Granted permission for 14 and 8 dwelllings.,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0156,,"""50 Sandy Road, Crosby""",http://maps.sefton.gov.uk/webmaplayers/?x=333172&y=397204&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,333156,397222,0.53,Not owned by a public authority,Yes,Permissioned,Outline planning permission,2016-06-10,http://pa.sefton.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NTBYIVNWGEN00,,10,Outline planning permission with all matters reserved for residential development,,,0,0,,,DC/2015/01442 outline permission for residential.,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0159,,"""Land at Pendle Drive, Pendle Drive, Bootle""",http://maps.sefton.gov.uk/webmaplayers/?x=334192&y=399418&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,334177,399423,1.44,Owned by a public authority,Yes,Not permissioned,,,,,29,,,,29,29,,,Local Plan allocation (MN2.38) suitable for development. Mostly brownfield but with some of the site is greenfield.,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0160,,"""Land at Former Bootle High School, Brown's Lane, Bootle""",http://maps.sefton.gov.uk/webmaplayers/?x=336088&y=399509&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,336081,399518,1.74,Owned by a public authority,Yes,Not permissioned,,,,,63,,,,63,63,,,Local Plan allocation. Council owned brownfield site.,2017-10-17,2017-10-17
http://opendatacommunities.org/id/metropolitan-district-council/sefton,Sefton Metropolitan Borough Council,B0163,,"""Former People’s site, Linacre Lane, Bootle""",http://maps.sefton.gov.uk/webmaplayers/?x=334817&y=396325&resolution=0.5&epsg=27700&mapname=smbc&baseLayer=ColourMapping&datalayers=Sefton%20Boundary%2CBrownfield%20Land%20Register%202017%2CselectFeaturesControl_container,OSGB36,334783,396339,2.93,Owned by a public authority,Yes,Not permissioned,,,,,110,,,,110,110,,,Has contamination issues that impact upon viability. Council owned Local Plan site.,2017-10-17,2017-10-17
