OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,9/2014/0300,,"""47-51  ALEXANDRA ROAD, SWADLINCOTE"" ",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=429784.96412936&StartNorthing=319352.67195786&StartZoom=500&o=1&Layers=Brownfield_Land_Register,OSGB36,429782,319351,0.19,not owned by a public authority,yes,permissioned,full planning permission,2014-12-15,,,12,"""THE RESIDENTIAL DEVELOPMENT TO FORM 12 HOUSES INCLUDING PROVISION OF PARKING AND GARDENS""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2014/0300,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,9/2015/0396,,"""145 OVERSETTS ROAD, NEWHALL, SWADLINCOTE, DERBYSHIRE"" ",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=428416.55416639&StartNorthing=320405.77613859&StartZoom=500&o=1&Layers=Brownfield_Land_Register,OSGB36,428414,320405,0.27,not owned by a public authority,,permissioned,full planning permission,2017-01-23,,,6,"""THE ERECTION OF 6 3-BED DWELLINGS""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2015/0396,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,9/2016/0322,,"""FORMER BRETBY POTTERY SITE, SWADLINCOTE ROAD, WOODVILLE, SWADLINCOTE, DERBYSHIRE""",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=431193.54670677&StartNorthing=319141.94149361&StartZoom=500&o=1&Layers=Brownfield_Land_Register,OSGB36,431192,319141,0.45,not owned by a public authority,yes,permissioned,full planning permission,2016-11-09,,,27,"""RESIDENTIAL DEVELOPMENT OF 27 AFFORDABLE HOUSING UNITS""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2016/0322,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,9/2015/0730,,"""STENSON HOUSE BARN, STENSON ROAD, STENSON, DERBY, DERBYSHIRE""",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=432568.95147353&StartNorthing=330140.28546269&StartZoom=500&o=1&Layers=Brownfield_Land_Register,OSGB36,432534,330118,0.11,not owned by a public authority,,permissioned,full planning permission,2015-10-02,,,1,"""CHANGE OF USE OF EXISTING WORKSHOP BUILDING TO A LIVE WORK UNIT WITH ASSOCIATED EXTERNAL WORKS""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2015/0730,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,9/2013/0342,,"""MILL GREEN HOUSE, SCROPTON, DERBYSHIRE""",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=419620.89815178&StartNorthing=329967.38866484&StartZoom=1500&o=1&Layers=Brownfield_Land_Register,OSGB36,419398,330005,2.96,not owned by a public authority,,permissioned,full planning permission,2013-08-28,,,6,"""THE ERECTION OF SIX DWELLINGS WITH IMPROVEMENTS TO SITE ACCESS AND TO BROOK LANE/ LEATHERSLEY LANE JUNCTION""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2013/0342,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,LP HOUSING POLICY 7,,"""LAND AT THE MEASE, HILTON, DERBYSHIRE""",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=425260.77725715&StartNorthing=329736.89034843&StartZoom=1500&o=1&Layers=Brownfield_Land_Register,OSGB36,425262,329741,16.91,not owned by a public authority,,permissioned,reserved matters approval,2015-12-11,,,485,"""OUTLINE APPLICATION WITH ALL MATTERS EXCEPT ACCESS RESERVED FOR FUTURE APPROVAL FOR A MIXED USED DEVELOPMENT COMPRISING UP TO 485 DWELLINGS"" ","""EMPLOYMENT UNITS FOR USE AS OFFICES AND/OR LIGHT INDUSTRY (USE CLASSES B1 A & C), GENERAL INDUSTRY (USE CLASS B2) AND/OR STORAGE OR DISTRIBUTION (USE CLASS B8), PRIMARY SCHOOL, COMMUNITY FACILITIES INCLUDING DOCTORS, DENTIST AND/OR CRECHE (USE CLASSES D1), RETAIL (USE CLASS A1) AND OTHER SERVICE USES CONSISTING OF FINANCIAL AND PROFESSIONAL SERVICES (USE CLASS A2 ), RESTAURANTS AND CAFES (USE CLASS A3) AND/OR HOT FOOD TAKEAWAYS (USE CLASS A5) AND ASSEMBLY AND LEISURE (USE CLASS D2) ALONG WITH ASSOCIATED ACCESS, PARKING, FOOTPATH/CYCLEWAYS, PUBLIC OPEN SPACE INCLUDING ALLOTMENTS, LANDSCAPING AND OTHER INFRASTRUCTURE""",,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2013/1044,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,9/2011/0329,,"""FORMER KATHGLOW PREMISES, DOMINION ROAD, SWADLINCOTE, DERBYSHIRE""",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=429903.06697713&StartNorthing=320104.21860854&StartZoom=500&o=1&Layers=Brownfield_Land_Register,OSGB36,429900,320103,0.2,not owned by a public authority,yes,permissioned,full planning permission,2011-08-24,,,12,"""THE RESIDENTIAL DEVELOPMENT OF 12 DWELLINGS""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2011/0329,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,9/2009/1026,,"""BARLEY MOW, PARK ROAD, CHURCH GRESLEY, DERBYSHIRE""",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=430128.33606964&StartNorthing=318971.06956367&StartZoom=400&o=1&Layers=Brownfield_Land_Register,OSGB36,430126,318970,0.08,not owned by a public authority,,permissioned,full planning permission,2013-03-06,,,8,"""THE CHANGE OF USE AND CONVERSION OF THE PUBLIC HOUSE INTO FOUR APARTMENTS, THE REBUILDING OF A SINGLE UNIT AT THE REAR AND THE ERECTION OF THREE DWELLINGS""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2009/1026,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,9/2015/0714,,"""WILMOT ROAD AND CORNER OF NEW STREET, CHURCH GRESLEY, SWADLINCOTE, DERBYSHIRE""",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=429835.24521463&StartNorthing=318972.56019104&StartZoom=400&o=1&Layers=Brownfield_Land_Register,OSGB36,429836,318972,0.05,not owned by a public authority,,permissioned,full planning permission,2015-12-15,,,5,"""ERECTION OF 5 DWELLINGS WITH ASSOCIATED PARKING""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2015/0714,,2017-12-31,2017-12-31
http://opendatacommunities.org/id/district-council/south-derbyshire,SOUTH DERBYSHIRE DISTRICT COUNCIL,LP HOUSING POLICY 23K,,"""H K WENTWORTH FACTORY & ARRIVA BUS DEPOT, MIDLAND ROAD, SWADLINCOTE, DERBYSHIRE""",http://maps.south-derbys.gov.uk/ishareLIVE.Web/atmyresponsivecouncil.aspx?MapSource=mapsources/AllMaps&StartEasting=430065.91887752&StartNorthing=319948.87470792&StartZoom=500&o=1&Layers=Brownfield_Land_Register,OSGB36,430064,319948,1.48,not owned by a public authority,yes,permissioned,full planning permission,2016-02-16,,,57,"""THE ERECTION OF 57 TWO, THREE & FOUR BEDROOM DWELLINGS AND ASSOCIATED HIGHWAYS AND PARKING""",,,,,,http://www.planning.south-derbys.gov.uk/ApplicationDetail.aspx?Ref=9/2015/0498,,2017-12-31,2017-12-31
