OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,SH_34_10_16,,"""Former Glendinning Site, Torhil, Ipplepen Road, Marldon, TQ3 1SE""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,286488,63452,0.68,not owned by a public authority,yes,pending decision,full planning permission,,,,10,"""Application for 10no. new dwellings""","""and retention of existing office building""",,,,,,3951/17/FUL,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,SH_30_05_16,,"""Noss Marina, Bridge Road, Kingswear, Dartmouth, TQ6 0EA"" ",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,288054,52839,8.93,not owned by a public authority,yes,pending decision,other,,,,39,"""Hybrid application. Outline planning for 39 residential units (Use Class C3)""","""full planning permission for part demolition of existing buildings and removal of existing marina pontoons and buoys; redevelopment comprising a new marina of 232 berths with associated infrastructure including a new quay wall, public slipway and passenger ferry pontoon; boatyard with associated infrastructure, retail/cafe/commercial/education and training units (3,233 sq m Use Classes A1/A3/B1/B2/B8/D1), drystack boat storage facility, decked car park, water treatment works, electricity substations; a hotel (4,650 sq m), public square, car parking and access""",,,,,,2161/17/OPA,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,SH_14_27_16,,"""Foxhole Complex and Shops, Dartington, Totnes, TQ9 6QT""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,278948,62308,5.87,not owned by a public authority,yes,not permissioned,,,,,130,"""Mixed use - including homes""","""retention of retail and commercial employment uses (use class B1)""",,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,SH_49_07_13,,"""Marquis Motorhomes Site, Lee Mill""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,259552,55646,0.34,not owned by a public authority,yes,not permissioned,,,,,30,"""Residential development""",,,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,SH_34_09_14,,"""RMC Quarry Site, Marldon""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,286243,63195,0.52,not owned by a public authority,yes,permissioned,outline planning permission,27/09/2017,,,5,"""Construction of 5 dwellings""",,,,,,,34/1890/15/O,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,1483/17/POD,,"""Parkers Barn, Parkers Way, Totnes, Devon, TQ9 5UF""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,280906,59916,0.46,not owned by a public authority,yes,permissioned,other,27/07/2017,,,26,"""Prior approval notification for proposed change of use of a building from Office Use (Class B1(a)) to residential (C3) comprising 26 no. flats"" ",,,,,,,1483/17/POD,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,37/2548/14/O,,"""SX5670, 4944 West of Collaton Park, Newton Ferrers, Devon, PL8 2NE""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,256797,49513,3.14,not owned by a public authority,yes,permissioned,outline planning permission,16/09/2016,,,70,"""Outline application (with some matters reserved) for mixed use development of 70 dwellings""","""allotments, community facility, recreation and employment land""",,,,,,,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,0805/16/FUL,,"""Police Station, Mayors Avenue, Dartmouth, Devon, TQ6 9NF""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,287742,51448,0.02,owned by a public authority,yes,permissioned,full planning permission,22/06/2016,,,5,"""Proposed demolition of existing police station. Erection of four- storey residential development consisting of 5 flats"" ","""retained police use and parking at ground floor""",,,,,,0805/16/FUL,22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,58/2441/15/F,,"""Fort Bovisand, Bovisand, Bovisand, Devon, PL9 0AB""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,248827,50722,3.05,not owned by a public authority,yes,permissioned,full planning permission,23/03/2016,,,81,"""Construction of new build residential development in place of former dive centre accommodation, conversion of upper fort and part of lower fort into residential units""","""provision of an Interpretation Centre, cafe/restaurant facility, relocation of MOD space and commercial uses, creation of a service compound, car parking and other associated works""",,,,,,"""58/2441/15/F, 2821/17/FUL"" ",22/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/south-hams,South Hams District Council,14/0142/15/F,,"""Brimhay Bungalows, Development Site At Sx 7863 6192 Forder Lane, Dartington, Devon, TQ9 6HT""",https://www.southhams.gov.uk/article/4291/Brownfield-Land-Register,OSGB36,278633,61909,0.75,not owned by a public authority,yes,permissioned,full planning permission,09/12/2015,,,32,"""Redevelopment of existing Brimhay Bungalows to provide 32 new dwellings and associated highway. (12no. 1 bed apartments, 12no. market houses and 8 flats)""",,,,,,,14/0142/15/F,22/12/2017,22/12/2017
