OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SitePlanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,1666,,"""Former Acre Lane Resource Centre , Acre Lane, Bromborough""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,334585.01,381423.83,2.85,owned by a public authority,Yes,pending decision,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93523,,76,,,,,,,,Full application 17/01295 for 217 dwellings with larger greenfield site 14/00562 17/0129,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,672100,,"""Croda Listed building Pool Lane, Bromborough Pool""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,334523.55,384405.69,0.37,not owned by a public authority,Yes,permissioned,full planning permission,2016-08-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97071,,23,Change of use from offices into self contained flats,,,,,,,Conversion of listed building only  15/01254,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,676600,,"""Rear of White Bridge, New Chester Road, Bromborough""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,334401,384444,3.09,not owned by a public authority,Yes,permissioned,reserved matters approval,2017-04-12,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100305,,101,"Dwellings, open space & infrastructure",,,,,,,16/01601,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,667800,,"""Land Adj 16 The Esplanade, New Ferry""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,333948.68,385905.34,0.3,not owned by a public authority,Yes,permissioned,outline planning permission  ,2016-10-05,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_97270,,21,5 Houses & 16 Apartments,,,,,,,15/01376,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,587100,,"""Former Dell Primary School, The Dell, Tranmere""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,333676.46,386038.85,1.2,not owned by a public authority,Yes,not permissioned,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_81228,,36,,,,,,,,08/05589,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,645500,,"""Cleared Site, 15 New Chester Road, New Ferry""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,333620.75,385634.37,0.02,not owned by a public authority,Yes,permissioned,full planning permission,2017-02-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_100343,,6,Self contained flats,,,,,,,16/01627,2017-12-25,2017-12-25
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,557000,,"""Trafalgar Service Station, Gardens Road, Bebington""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,333586.4,384010.34,0.24,not owned by a public authority,Yes,permissioned,outline planning permission  ,2015-11-07,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95596,,26,Apartments,,,,,,,15/00278,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,255,,"""South of 706 New Chester Road, New Ferry""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,333451.42,385834.05,0.19,not owned by a public authority,,not permissioned,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_78081,,6,,,,,,,,06/07461,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,570700,,"""Bromborough Car Sales,  576-578 New Chester Road , Rock Ferry""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,333249.68,386292.34,0.09,not owned by a public authority,Yes,permissioned,full planning permission,2015-03-17,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_89998,,7,3 storey houses,,,,,,,12/01334,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,654300,,"""143 Highfield Road, Rock Ferry""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,332976.03,386169.77,0.14,not owned by a public authority,Yes,permissioned,full planning permission,2015-08-20,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_95765,,17,Conversion and extension for apartments,,,,,,,15/00401,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,478,,"""Rose Brae, Church Street, Birkenhead""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,332913.07,388947.26,1.98,not owned by a public authority,,not permissioned,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_26974,,130,,,,,,,,allocated housing site   85/0579,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,643300,,"""Unused Land, Lees Avenue, Rock Ferry""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,332898.05,386666.7,0.1,not owned by a public authority,Yes,permissioned,outline planning permission  ,2015-01-22,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93340,,10,Four bedroomed townhouses,,,,,,,14/00449,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,1665,,"""Former Rock Ferry High School Complex, Highfield South, Rock Ferry""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,332875.05,385791.61,3.21,owned by a public authority,Yes,not permissioned,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_93524,,69,,,,,,,,school buildings demolished  14/00563,2017-12-22,2017-12-22
http://opendatacommunities.org/id/metropolitan-district-council/wirral,Wirral,758,,"""Five Oceans Removal, 93 Chester Street, Birkenhead""",https://mapping.wirral.gov.uk/wml8/Map.aspx?MapName=Brownfield,OSGB36,332720.15,388813.6,0.15,not owned by a public authority,Yes,not permissioned,,,https://planning.wirral.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=_WIRRA_DCAPR_87533,,28,,,,,,,,11/00964,2017-12-22,2017-12-22
