OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,1/ST/34,,South Moor Hospital,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=420003.730558&y=551533.165752&scale=17,WGS84,-1.689933,54.858202,2.0,owned by a public authority,yes,pending decision,,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=OCBJ97GDIST00,,53,"Erection of 65 no. 2, 3 and 4 bedroom two-storey dwellings with associated works",,,,,,,S106 Site.,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,1/ST/53,,Stanley School of Technology,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419346.185078&y=552154.274701&scale=17,WGS84,-1.700134,54.863809,3.4,owned by a public authority,,not permissioned,,,,,76,,,,76,105,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,2/CH/17,,Civic Centre,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=427514.937424&y=551854.288212&scale=17,WGS84,-1.572902,54.860733,1.8,owned by a public authority,yes,not permissioned,,,,,48,,,,48,60,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,2/SA/23,,Edward Street,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=423973.041441&y=547079.278902&scale=17,WGS84,-1.628471,54.818005,0.4,not owned by a public authority,,not permissioned,,,,,10,,,,10,10,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,2/SA/26,,Plawsworth Road Infant,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=424361.936647&y=547358.365784&scale=18,WGS84,-1.622396,54.820494,0.5,not owned by a public authority,,permissioned,full planning permission,2016-03-03,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=NVE9XLGDME300,,14,Disused Infant School site; to be redeveloped to provide 21 houses; consisting of 3 and 4 bed detached; semi detached and terrace units.,,,,,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,3/BA/04,,"Former B B H Windings LTD,",https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=421405.458811&y=529185.504625&scale=17,WGS84,-1.669734,54.657321,1.8,not owned by a public authority,yes,permissioned,full planning permission,2015-05-12,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZZ6RAXE484,,48,Demolition of bedford lodge and construction of 66 houses and associated works,,,,,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,3/BA/20,,Catkin Ways,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419747.020638&y=527545.707843&scale=16,WGS84,-1.69555,54.642652,3.2,not owned by a public authority,,not permissioned,,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZZ7RAXE161,,71,,,,71,118,,,Lapsed Site.,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,3/BA/21,,Former Chamberlain Phipps,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419627.972578&y=527458.505771&scale=17,WGS84,-1.697401,54.641873,1.6,not owned by a public authority,,not permissioned,,,,,44,,,,44,45,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,3/BA/50,,Council Depot,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419839.807073&y=529024.289937&scale=17,WGS84,-1.694012,54.655936,1.0,owned by a public authority,,not permissioned,,,,,27,,,,27,27,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,3/BA/58,,Land North of Greenfield Industrial,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=419591.653153&y=527617.582704&scale=17,WGS84,-1.697953,54.643304,4.3,not owned by a public authority,,not permissioned,,,,,98,,,,98,98,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,3/CO/07,,Land at the Crescent,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=424050.616396&y=529758.565291&scale=18,WGS84,-1.628687,54.662352,0.6,not owned by a public authority,,not permissioned,,,,,16,,,,16,16,,,,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,3/WA/09,,Bus depot at West Auckland,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=417797.556986&y=525880.632575&scale=17,WGS84,-1.725856,54.627761,0.2,not owned by a public authority,,not permissioned,,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZZ6RAXE223,,6,Erection of 9NO detached two and a half storey dwellings and formation of associated access,,,,,,,Lapsed Site.,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,3/WO/14,,Wolsingham Steelworks,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=408154.513197&y=537057.809607&scale=16,WGS84,-1.874911,54.72845,4.7,not owned by a public authority,yes,pending decision,,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=ZZZZZARAXE804,,107,,,,107,149,,,S106 Site.,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,4/BO/16,,Former Mabey Hire Ltd,https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=430690.553196&y=538071.945618&scale=18,WGS84,-1.524885,54.7367,0.7,not owned by a public authority,,not permissioned,,,https://publicaccess.durham.gov.uk/online-applications/applicationDetails.do?activeTab=summary&keyVal=M0TI5PBN08Y00,,19,Residential development of 36 dwellings,,,,,,,Lapsed Site.,2016-06-08,2017-10-13
http://opendatacommunities.org/id/unitary-authority/county-durham,Durham County Council,4/BR/03,,Land East of Brandon Football Club (BR002),https://maps.durham.gov.uk/OLBasic2/Index.aspx?appid=65&x=424086.837877&y=540290.430302&scale=17,WGS84,-1.62726,54.756994,1.6,owned by a public authority,,not permissioned,,,,,45,,,,45,45,,,,2016-06-08,2017-10-13
