OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,UT019,,"Haulage Depot, St Thomas's Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,401066,339623,0.4,not owned by a public authority,yes,not permissioned,,,,,15,Haulage Depot,Community/Leisure,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE060,,"Churnet Works, Macclesfield Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,397565,357099,9.9,not owned by a public authority,,permissioned,reserved matters approval,,,,0,Has planning permission for mixed use development,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE071A,,"Former reservoirs off, Land at Bridge End, Macclesfield Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,397364,357342,1.1,not owned by a public authority,yes,permissioned,outline planning permission,,,,11,Has outline planning permission for 11 dwellings granted at appeal 5/11/2014,Recreation,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE066,,"Kniveden Hall and Springhill, Mount Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,39921,356586,3.5,owned by a public authority,,not permissioned,,,,,50,Care home in wooded grounds,Hotel?,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE073,,"Portland Mill, Portland Street",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,398960,356654,0.46,not owned by a public authority,yes,permissioned,full planning permission,,,,35,Conv of mill into 18 townhouses and apartments plus erection of 17 new houses.,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,BD055,,"Site of former, Meadows School, Tunstall Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,388050,356960,0.66,owned by a public authority,,not permissioned,,,,,20,Former school now derelict,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,BD056,,"Uplands Mill, The Uplands",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,389142,358390,6.55,not owned by a public authority,yes,permissioned,outline planning permission,,,,107,Residential redevelopment under construction,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,BD070,,"Forge Colour Works, Congleton Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,388830,359776,1.76,Unknown Ownership,,permissioned,full planning permission,,,,19,Has permission,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,LE089,,"Land adjacent to The Orchard,  , Springfield Drive",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,399511,356752,0.38,Unknown Ownership,yes,permissioned,full planning permission,,,,7,Has planning permission for residential development,,,,,,,,01/12/2017,01/12/2017
http://opendatacommunities.org/id/district-council/staffordshire-moorlands,Staffordshire Moorlands District Council,OC050,,"Former, Anzio Camp, Buxton Road",https://www.staffsmoorlands.gov.uk/article/1366/Housing-strategies,WGS84,400671,359076,9.67,not owned by a public authority,,not permissioned,,,,,250,Former MOD training camp,,,,,,,,01/12/2017,01/12/2017
