OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0146,,"Victoria Business Park, St James Park Road",https://www.northampton.gov.uk/downloads/file/10105/bfr0146,OSGB36,474574.07,260658.68,0.41,not owned by a public authority,yes,permissioned,full planning permission,27/03/2015 00:00,,,44,,,,,,,,Full planning permission (N/2014/1163) for the erection of 44 flats. Currently under construction.,13/12/2017,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0181,,Ransome Road/Nunn Mills Road,https://www.northampton.gov.uk/downloads/file/10045/bfr0181,OSGB36,475954.72,259425.73,13.61,mixed ownership,yes,not permissioned,,,,,1020,,,,,,,,Majority of the site is owned by HCA.,13/12/2017,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0189,,"St Marys Middle School, Grange Road",https://www.northampton.gov.uk/downloads/file/10051/bfr0189,OSGB36,478502.13,263210.22,2.66,not owned by a public authority,yes,permissioned,full planning permission,26/09/2016 00:00,,,31,,,,,,,,N/2015/1074-Permission for 81 residential units approved and currently under construction.,29/06/2016,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0191,,"Blackthorn Middle School, Blackthorn Road",https://www.northampton.gov.uk/downloads/file/10049/bfr0191,OSGB36,481018.36,264117.65,3.23,owned by a public authority,yes,not permissioned,outline planning permission,23/12/2008 00:00,,,128,,,,,,,,Site was formerly Blackthorn Middle School and now vacant. Outline planning permission for residential development has lapsed in October 2017.,29/06/2016,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0205,,"Parklands Middle School, Devon Way",https://www.northampton.gov.uk/downloads/file/10046/bfr0205,OSGB36,476912.47,264253.61,4.93,owned by a public authority,yes,not permissioned,,,,,98,,,,,,,,N/2006/1052 (WNDC app) Outline App for residential development withdrawn (23 Jan 2012),13/12/2017,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0211,,"Green Oaks Primary, Bective Road",https://www.northampton.gov.uk/downloads/file/10047/bfr0211,OSGB36,475569.12,263652.2,1.83,not owned by a public authority,yes,permissioned,permission in principle,24/02/2017 00:00,,,58,,,,,,,,N/2016/1007 Full Planning Permission for 82 dwellings granted on 24.02.2017,29/06/2016,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0214,,"Kingsthorpe Middle School, Northfield Way",https://www.northampton.gov.uk/downloads/file/10050/bfr0214,OSGB36,474856.12,263975.17,5.57,not owned by a public authority,yes,permissioned,reserved matters approval,19/08/2016 00:00,,,179,,,,,,,,Outline application N/2015/0647 and reserved matters application N/2016/0572 for residential development comprising 195 dwellings were approved in 2016.,29/06/2016,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0288,,Railway Station Car Park,https://www.northampton.gov.uk/downloads/file/10048/bfr0288,OSGB36,474831.71,260503.12,2.12,mixed ownership,yes,not permissioned,,,,,270,,,,,,,,Forms part of Policy 19 (Castle Station) in the Central Area Action Plan (adopted 2013).  No planning history found.,29/06/2016,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0326,,Orchard Hill,https://www.northampton.gov.uk/downloads/file/10052/bfr0326,OSGB36,480468.62,261848.41,0.64,unknown ownership,yes,permissioned,full planning permission,19/12/2016 00:00,,,20,,,,,,,,"N/2016/1075 Full planning permission for Wilson House, 2 Orchard Hill, for change of use from office to D1 to include place of worship, day nursery, conference room, bookshop, intenet café, office, parking.",13/12/2017,13/12/2017
http://opendatacommunities.org/id/district-council/northampton,Northampton Borough Council,BFR0335,,Chronicle & Echo North,https://www.northampton.gov.uk/downloads/file/10053/bfr0335,OSGB36,475854.01,261102.04,1.03,mixed ownership,yes,permissioned,full planning permission,03/02/2015 00:00,,,24,,,,,,,,"N/2016/1434 (temporary car park, Great Russell Street): proposed construction of 12 dwellings (approved).  N/2016/0319 (temporary car park, Great Russell Street): erect 24 maisonettes (refused).  N/2014/1279 (former Top of the Town Nightclub): Construction of three storey building to provide offices, 12 flats and basement parking.",13/12/2017,13/12/2017
