OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR001,,"Normoss Farm, Normoss Road, Poulton",https://arcg.is/0nuG4n,OSGB36,334412,437538,0.61,Not owned by a public authority,Yes,Permissioned,Full planning permisison,24/04/2017,https://publicaccess.wyre.gov.uk/online-applications/,,17,,,,,,,15/00297,Redevelopment of existing farm and caravan park to create 21 residential units with associated landscaping and vehicular access onto Normoss Road,14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR002,,"South of Kepple Lane, Garstang",https://arcg.is/0nuG4n,OSGB36,348727,444847,2.87,Not owned by a public authority,Yes,Pending decision,Reserved mattres approval,,https://publicaccess.wyre.gov.uk/online-applications/,,75,,,,,,,17/00305,"Reserved matters application for the erection of 75 dwellings following the grant of outline permission under reference 14/00053/OUTMAJ. Matters of access, layout, scale, appearance and landscaping to be determined.",14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR003,,"52-60 Poulton Road, Fleetwood",https://arcg.is/0nuG4n,OSGB36,333197,447736,0.05,Not owned by a public authority,Yes,Permissioned,Full planning permisison,20/04/2015,https://publicaccess.wyre.gov.uk/online-applications/,,9,,,,,,,14/00967,Erection of six two bedroomed and three one bedroomed self-contained apartments with parking to the rear (resubmission of 13/00712/FULMAJ),14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR004,,"Land north and east of Bourne Road, Thornton.",https://arcg.is/0nuG4n,OSGB36,333983,444090,5.16,Not owned by a public authority,Yes,Permissioned,Full planning permisison,10/10/2012,https://publicaccess.wyre.gov.uk/online-applications/,,186,,,,,,,12/00074,Residential development consisting of 186 dwellings,14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR005,,"Royal Oak, 64 Breck Road, Poulton",https://arcg.is/0nuG4n,OSGB36,335072,439837,0.12,Not owned by a public authority,Yes,Permissioned,Full planning permisison,08/06/2017,https://publicaccess.wyre.gov.uk/online-applications/,,12,,,,,,,17/00070,Variation of condition 2 on application 14/00928/FULMAJ to allow for the full demolition of existing building and the erection of a three storey and part two storey apartment block (12 apartments) including associated access/parking provision and a cycle store.,14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR006,,"Preesall Service Station, Sandy Lane, Preesall",https://arcg.is/0nuG4n,OSGB36,336916,447746,0.12,Not owned by a public authority,Yes,Permissioned,Reserved mattres approval,22/01/2016,https://publicaccess.wyre.gov.uk/online-applications/,,6,,,,,,,15/00074,"Reserved matters application for the appearance, landscaping and scale of six dwellings, following outline approval 11/00599/OUT",14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR007,,"Brimelows Garage, 54 Hardhorn Road, Poulton",https://arcg.is/0nuG4n,OSGB36,334796,439143,0.14,Not owned by a public authority,Yes,Permissioned,Reserved mattres approval,14/01/2016,https://publicaccess.wyre.gov.uk/online-applications/,,12,,,,,,,15/00166,Reserved matters application for the appearance and landscaping of 7 town houses and 6 apartments following outline approval 11/00765/OUTMAJ,14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR008,,"Fairfield Nurseries, Puddle House Lane, Poulton",https://arcg.is/0nuG4n,OSGB36,335723,437531,1.18,Not owned by a public authority,Yes,Permissioned,Reserved mattres approval,27/09/2017,https://publicaccess.wyre.gov.uk/online-applications/,,9,,,,,,,17/00597,Reserved matters application for the erection of nine detached dwellings (following outline approval 17/00410/OUTMAJ),14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR009,,"West of Nightingale Way, Catterall",https://arcg.is/0nuG4n,OSGB36,349297,443061,0.6,Not owned by a public authority,Yes,Permissioned,Outline planning permission,11/06/2014,https://publicaccess.wyre.gov.uk/online-applications/,,9,,,,,,,13/00607,Outline application for erection of 9 dwellings including siting and access,14/12/2017,
http://opendatacommunities.org/id/district-council/wyre,Wyre Council,BR010,,"Lincluden, Wallace Lane, Forton",https://arcg.is/0nuG4n,OSGB36,349129,451886,0.43,Not owned by a public authority,Yes,Permissioned,Full planning permisison,09/08/2015 & 28/01/2016,https://publicaccess.wyre.gov.uk/online-applications/,,7,,,,,,,14/00920 & 15/00929,"14/00920 - External alterations including the erection of a roof lift and addition of solar panels to existing dwelling to form 6 retirement apartments. Conversion, external alterations and addition of solar panels to existing garages to form 2 retirement apartments and creation of associated parking and landscaping.
15/00929 - Erection of one dwelling (following the part demolition of existing garage)",14/12/2017,
