OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF001,,"""Land at Donnithorne Avenue, Nuneaton""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.464039874,52.50850573,0.48,owned by a public authority,yes,not permissioned,,,,,28,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,The site comprises of former allotment land adjoining the canal,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF002,,"""Stockingford Sports and Social Club and Bungalow, Arbury Road, Nuneaton""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.498977539,52.52244917,0.68,not owned by a public authority,yes,not permissioned,,,,,67,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,"The site comprises of informal car parking, a residential property and club with some old industrial buildings.",31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF003,,"""King Edward Road, Nuneaton""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.459777868,52.52202534,0.45,not owned by a public authority,yes,not permissioned,,,,,44,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,The site comprises of light industrial/office/education  buildings and associated parking.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF004,,"""Rear of 68 King Edward Road, Nuneaton""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.460220774,52.52196443,0.28,not owned by a public authority,yes,not permissioned,,,,,27,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,"""This is a clear site with rubble hard-core in situ. 

The site is adjacent to BF003""",31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF005,,"""Pine Tree Road, Bedworth""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.463804259,52.48550813,0.22,owned by a public authority,yes,not permissioned,,,,,22,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,The site comprises of a series of lock-ups and garages on an existing estate. The surrounding hard standing has overgrown and is now derelict. This site offers good infill opportunity.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF006,,"""Rear of 25-39 Whitburn Road, Bedworth""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.510772624,52.47560642,0.24,owned by a public authority,yes,not permissioned,,,,,14,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,The site is scrub land and an area of informal parking. The site is adjacent to a popular well maintained pub.,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF007,,"""New Inn Public House, Bulkington""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.417343853,52.4764877,0.31,not owned by a public authority,yes,permissioned,full planning permission,13/04/2017,http://apps.nuneatonandbedworth.gov.uk/BT_NBBC_Planning/BT_NBBC_Planning_application.asp?strApplicationReference=034236&strRecordType=P,,14,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the Borough Plan 2011-2031 Publication (2017)

Planning permission granted for 14 dwellings""",,,,,,,"""Existing public house, garden and carpark.

Planning permission was granted on 13/04/2017 for 14 dwellings Ref: 034236""

",31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF008,,"""Rear of Park Road flats, Bedworth""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.476525974,52.47946975,0.18,owned by a public authority,yes,not permissioned,,,,,17,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,Vacant land - disused play area,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF009,,"""Charity Docks, Land rear of Furnace Road/Beechwood Road, Bedworth""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.464397818,52.48756054,2.16,owned by a public authority,yes,not permissioned,,,,,66,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,Previously used as garage courts and parking,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/nuneaton-and-bedworth,Nuneaton and Bedworth Borough Council,BF010,,"""St Marys Road Council Depot, St Marys Road, Nuneaton""",https://www.nuneatonandbedworth.gov.uk/downloads/file/2200/brownfield_register_-_individual_site_maps_2017,ETRS89,-1.469164039,52.5283248,2.34,owned by a public authority,yes,not permissioned,,,,,143,"""Site assessed as being deliverable in the SHLAA 2016.

Allocated as a proposed Non-strategic site in the ""Borough Plan 2011-2031 Publication (2017)""""",,,,,,,Council depot site. The depot has  relocated.,31/12/2017,31/12/2017
