OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/001,,West Herts College site and Civic Zone Marlowes,https://goo.gl/,ETRS89,51.75559885,-0.473836391,5.7,owned by a public authority,yes,permissioned,full planning permission,17/03/2017,http://www.dacorum.gov.uk/brownfield-land-register,,500,Housing led development with mixed use replacement college and new Public Sector Quarter,Replacement college / New public sector building /Retail/Educational/Leisure,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/002,,Hemel Hempstead Hospital site Hillfield Road,https://goo.gl/,ETRS89,51.75073602,-0.467756483,11.71,owned by a public authority,yes,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,400,Housing led development with mixed use replacement hospital new 2 form entry primary school,Replacement hospital new 2 form entry primary school,,,,,,Previous permission expired,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/003,HHC43 & MU/3,Paradise/Wood Lane Hemel Hempstead,https://goo.gl/,ETRS89,51.74889125,-0.468340507,3,mixed ownership,yes,not permissioned,,,,,75,Housing led  development with mixed used B1  business,B1 led business,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/004,,Hemel Hempstead Station Gateway Station Road,https://goo.gl/,ETRS89,51.74241128,-0.488750981,4.32,mixed ownership,yes,not permissioned,,,,,140,Housing led  development with mixed used transport interchange multi-story car park,Transport interchange multi-story car park,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/005,,Gossoms End / Billet Lane Berkhamsted,https://goo.gl/,ETRS89,51.76569627,-0.579269352,0.63,not owned by a public authority,yes,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,30,Housing led  development with mixed used food store,New food store,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/006,,Berkhamsted Civic Centre and land to rear of High Street Berkhamsted,https://goo.gl/,ETRS89,51.75948607,-0.564728633,0.4,owned by a public authority,yes,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,23,Housing led development with mixed use replacement Civic Centre,Replacement Civic Centre,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/007,,Market Square Hemel Hempstead,https://goo.gl/,ETRS89,51.75260503,-0.473184068,0.5,owned by a public authority,yes,not permissioned,,,,,5,Housing led development with mixed use for leisure food and offices,Leisure food residential and offices,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/008,,Land rear of 186-202 Belswains Lane,https://goo.gl/,ETRS89,51.73203233,-0.456080826,0.32,not owned by a public authority,yes,not permissioned,,,,,10,Housing led development,N/A,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/009,,National Grid land 339-353 London Road Hemel Hempstead,https://goo.gl/,ETRS89,51.74091641,-0.480212078,4.32,not owned by a public authority,yes,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,350,Housing led development,N/A,,,,,,Awaiting decision,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/010,,Ebberns Road Hemel Hempstead,https://goo.gl/,ETRS89,51.73849247,-0.465289003,1,not owned by a public authority,yes,permissioned,full planning permission,12/04/2016,http://www.dacorum.gov.uk/brownfield-land-register,,30,Housing led development,N/A,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/011,,Former Hewden Hire site Two Waters Road Hemel Hempstead,https://goo.gl/,ETRS89,51.74095016,-0.473794603,0.3,not owned by a public authority,yes,permissioned,full planning permission,25/08/2016,http://www.dacorum.gov.uk/brownfield-land-register,,36,Housing led development,N/A,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/012,,Leverstock Green Tennis Club Grasmere Close Hemel Hempstead,https://goo.gl/,ETRS89,51.74529217,-0.438129878,1.16,not owned by a public authority,yes,not permissioned,,,,,25,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/013,,233 London Road Hemel Hempstead,https://goo.gl/,ETRS89,51.73888652,-0.47206825,0.11,not owned by a public authority,yes,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,10,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/014,,Apsley Paper Trail land London Road,https://goo.gl/,ETRS89,51.7338959,-0.462418196,0.31,owned by a public authority,yes,not permissioned,,,,,31,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,DBC/015,,The Point (former petrol filling station) Two Waters Road Hemel Hempstead,https://goo.gl/,ETRS89,51.74555097,-0.472857213,0.15,owned by a public authority,yes,not permissioned,,,,,25,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/016,,Former Martindale School Boxted Road Hemel Hempstead,https://goo.gl/,ETRS89,51.76075142,-0.498281545,1.41,owned by a public authority,yes,permissioned,full planning permission,27/02/2015,http://www.dacorum.gov.uk/brownfield-land-register,,66,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/017,,Frogmore Road Hemel Hempstead,https://goo.gl/,ETRS89,51.73814976,-0.466589606,2.93,not owned by a public authority,yes,not permissioned,,,http://www.dacorum.gov.uk/brownfield-land-register,,100,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/018,,Corner of High Street / Swing Gate Lane Berkhamsted,https://goo.gl/,ETRS89,51.7574193,-0.556028506,0.1,owned by a public authority,yes,permissioned,full planning permission,29/06/2015,http://www.dacorum.gov.uk/brownfield-land-register,,11,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/019,,Western Road Tring,https://goo.gl/,ETRS89,51.79205221,-0.668470337,0.47,not owned by a public authority,yes,not permissioned,,,,,25,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/020,,Depot land Langdon Street Tring,https://goo.gl/,ETRS89,51.79192804,-0.66386312,0.22,not owned by a public authority,yes,permissioned,full planning permission,18/05/2016,http://www.dacorum.gov.uk/brownfield-land-register,,10,Housing led development,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/dacorum,Dacorum Borough Council,BLR/021,,Watling Street (rear of Hicks Road/High Street) Markyate,https://goo.gl/,ETRS89,51.83658719,-0.458571996,0.27,not owned by a public authority,yes,permissioned,full planning permission,02/11/2015,http://www.dacorum.gov.uk/brownfield-land-register,,10,Housing led development,,,,,,,Retrospective application for retention of mobile home granted approval,31/12/2017,31/12/2017
