OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/070,,"Rope Walks car park, Bridport ","https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346451,92898,27700",OSGB36,346451,92898,0.4,owned by a public authority,,not permissioned,,,,,20,,,,20,20,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=549,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/002,,"Depot, Church Street ","https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346647,92731,27700",OSGB36,346647,92731,0.2,owned by a public authority,Yes,not permissioned,,,,,6,,,,6,6,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=526,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/003,,"St Swithins Road, Bridport ","https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346257,93279,27700",OSGB36,346257,93279,0.3,owned by a public authority,Yes,not permissioned,,,,,20,,,,20,20,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=527,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/CERN/003,,Cerne Abbas C of E VC First School,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=366344,101260,27700",OSGB36,366344,101260,0.15,owned by a public authority,,not permissioned,,,,,4,,,,4,4,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=568,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/DORC/022,,Damers School Site,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=368434,90395,27700",OSGB36,368434,90395,1.5,owned by a public authority,Yes,not permissioned,,,,,68,,,,68,68,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=607,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/LYME/001,,Woodmead Car Park,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=334022,92355,27700",OSGB36,334022,92355,0.22,owned by a public authority,,not permissioned,,,,,10,,,,10,10,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=620,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/LYME/002,,Woodroffe School,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=333149,92666,27700",OSGB36,333149,92666,3.15,owned by a public authority,,not permissioned,,,,,100,,,,100,100,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=621,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/SHER/005,,Garages rear of 1-11 Half Acres,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=363368,116224,27700",OSGB36,363368,116224,0.11,not owned by a public authority,Yes,not permissioned,,,,,7,,,,7,7,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=460,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/DORC/017,,Government Buildings   Enlarged site,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=369950,90115,27700",OSGB36,369950,90115,1.95,mixed ownership,,not permissioned,,,,,136,,,,136,136,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=602,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BEAM/018,,Land off Halfacre Lane,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=347161,101447,27700",OSGB36,347161,101447,0.16,not owned by a public authority,,not permissioned,,,,,5,,,,5,5,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=515,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/001,,Former Proton Garage and Works,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=345713,93014,27700",OSGB36,345713,93014,0.29,not owned by a public authority,Yes,not permissioned,,,,,10,,,,10,10,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=525,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/013,,Bradfords Builders Merchants,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346728,92038,27700",OSGB36,346728,92038,0.66,not owned by a public authority,,not permissioned,,,,,34,,,,34,34,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=531,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/PORT/004,,Land off Bramdon Lane,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=360280,85633,27700",OSGB36,360280,85633,0.17,not owned by a public authority,,not permissioned,,,,,5,,,,5,5,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=420,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/SHER/001,,Garages adj Old Farm,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=363389,116776,27700",OSGB36,363389,116776,0.09,not owned by a public authority,Yes,not permissioned,,,,,6,,,,6,6,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=456,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/SHER/004,,Garages rear of Beckets Corner,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=363644,116977,27700",OSGB36,363644,116977,0.04,not owned by a public authority,Yes,not permissioned,,,,,3,,,,3,3,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=459,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRID/069,,"Coach Station Square, Bridport ","https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=346282,92945,27700",OSGB36,346282,92945,1,not owned by a public authority,,not permissioned,,,,,50,,Retain Coach Station,,50,50,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=548,,31/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/west-dorset,West Dorset District Council,WD/BRWK/022,,Land adjacent The Granary,"https://westdorsetdc.maps.arcgis.com/apps/webappviewer/index.html?id=9c2ae08ea4bf4b47b1aaa284d709b407&level=19&center=373233,87679,27700",OSGB36,373233,87679,0.17,not owned by a public authority,,not permissioned,,,,,8,,,,8,8,,https://webapps.westdorset-weymouth.gov.uk/ShelaaWebsite/pages/Site.aspx?i=556,,31/12/2017,18/12/2017
