OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0001,,Former North Lonsdale Hospital,https://webgis1.barrowbc.gov.uk/webgis/?easting=320284.28&northing=468815.02&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,320284.28,468815.02,0.39,not owned by a public authority,yes,permissioned,full planning permission,24/08/2005,,,32,Residential development comprising of 32 dwellings.,,,,,,,,14/12/2017,14/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0002,,11 Smallholding,https://webgis1.barrowbc.gov.uk/webgis/?easting=321734.21&northing=470219.32&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,321734.21,470219.32,1.45,owned by a public authority,yes,permissioned,outline planning permission,06/01/2016,,,30,Erection of 30 dwellings,,,,,,,,14/12/2017,14/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0004,,Cemetery Cottages,https://webgis1.barrowbc.gov.uk/webgis/?easting=319619.3&northing=470739.52&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319619.3,470739.52,0.26,not owned by a public authority,yes,permissioned,outline planning permission,16/09/2015,,,8,Demolition of Club and associated buildings and the construction of 8 semi-detached dwellings.,,,,,,,,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0020,,Urofoam Factory,https://webgis1.barrowbc.gov.uk/webgis/?easting=321416.44&northing=477869.08&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,321416.44,477869.08,1.58,not owned by a public authority,yes,not permissioned,,,,,51,Proposed allocation - Hosuing,,,,,,,,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0027,,Former Dalton Library,https://webgis1.barrowbc.gov.uk/webgis/?easting=322909.3&northing=474173.66&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,322909.3,474173.66,0.03,not owned by a public authority,yes,permissioned,full planning permission,11/07/2017,,,7,Conversion of former library into 7 flats.,,,,,,,,18/12/2017,18/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0022,,Rock Lea,https://webgis1.barrowbc.gov.uk/webgis/?easting=321001.36&northing=471392.26&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,321001.36,471392.26,0.42,not owned by a public authority,yes,permissioned,full planning permission,13/10/2016,,,10,Erection of 10 dwellings on site of former nursing home.,,,,,,,,18/12/2017,18/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0024,,Park View,https://webgis1.barrowbc.gov.uk/webgis/?easting=320858.08&northing=470100.14&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,320858.08,470100.14,2.35,not owned by a public authority,yes,permissioned,full planning permission,23/06/2015,,,54,Erection of 54-61 dwellings on site of former school.,,,,,,,,18/12/2017,18/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0021,,Presbytarian Church,https://webgis1.barrowbc.gov.uk/webgis/?easting=320107.65&northing=469219.53&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,320107.65,469219.53,0.08,owned by a public authority,,not permissioned,,,,,10,Vacant site of former church in town centre.,,,,,,,,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0003,,Cavendish Villas,https://webgis1.barrowbc.gov.uk/webgis/?easting=319886.99&northing=468406.78&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319887.33,468406.95,0.98,not owned by a public authority,yes,permissioned,full planning permission,17/08/2016,,,23,Change of use of existing disused buildings to 23 dwellings,,,,,,,,14/12/2017,20/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0005,,Buxton Street,https://webgis1.barrowbc.gov.uk/webgis/?easting=319655.54&northing=468332.12&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319655.54,468332.12,0.12,not owned by a public authority,yes,permissioned,full planning permission,05/11/2008,,,18,Conversion of existing office buildings into 18 self-contained dwellings.,,,,,,,,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0006,,Bradys Yard,https://webgis1.barrowbc.gov.uk/webgis/?easting=319299.94&northing=470549.84&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319299.94,470549.84,2.82,not owned by a public authority,yes,permissioned,outline planning permission,23/09/2015,,,84,Redevelopment of warehouse and industrial land to residential with 84 dwellings.,,,,,,,,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0011,,Former Kwik Save,https://webgis1.barrowbc.gov.uk/webgis/?easting=319879.14&northing=469782.19&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319879.14,469782.19,0.5,not owned by a public authority,,not permissioned,,,,,22,Proposed allocation - Opportunity Area,,,,,,,,15/12/2017,15/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0012,,Marina Village,https://webgis1.barrowbc.gov.uk/webgis/?easting=320652.16&northing=468620.41&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,320652.16,468620.41,25.28,owned by a public authority,yes,not permissioned,,,,,650,"Allocated for residential development in Saved Local Plan 2001, allocation carried forward into Emerging Local Plan for 650 dwellings.",,,,,,,,15/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0014,,Park Vale,https://webgis1.barrowbc.gov.uk/webgis/?easting=317992.49&northing=468973.55&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,317992.49,468973.55,5.93,owned by a public authority,,not permissioned,,,,,70,Forms part of proposed allocation - Housing,,,,,,,,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0017,,North Central Clearance Area,https://webgis1.barrowbc.gov.uk/webgis/?easting=320355.03&northing=469395.76&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,320355.03,469395.76,1.49,owned by a public authority,yes,not permissioned,,,,,45,Proposed allocation - Housing,,,,,,,,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0019,,Land at Crooklands,https://webgis1.barrowbc.gov.uk/webgis/?easting=323650.84&northing=474322.65&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,323650.84,474322.65,1.44,not owned by a public authority,,not permissioned,,,,,32,Proposed allocation - Housing,,,,,,,,18/12/2017,18/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0023,,Bevan House,https://webgis1.barrowbc.gov.uk/webgis/?easting=321483.67&northing=470085.32&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,321483.67,470085.32,0.29,not owned by a public authority,,pending decision,,,,,18,Erection of 18 dwellings on site of former nursing home.,,,,,,,,18/12/2017,18/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0025,,Thorncliffe South (Former Tennis Courts),https://webgis1.barrowbc.gov.uk/webgis/?easting=320295.8&northing=470960.47&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,320295.8,470960.47,0.84,owned by a public authority,yes,not permissioned,,,,,18,Forms part of proposed allocation - Housing.,,,,,,,,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0026,,Former 68 Abbey Road,https://webgis1.barrowbc.gov.uk/webgis/?easting=319743.07&northing=469484.72&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319743.07,469484.72,0.02,not owned by a public authority,yes,permissioned,outline planning permission,11/10/2016,,,8,Construction of a block of 8 apartments.,,,,,,,,18/12/2017,18/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0007,,Beach St / Sharp St,https://webgis1.barrowbc.gov.uk/webgis/?easting=321256.45&northing=477381.52&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,321256.45,477381.52,1.14,owned by a public authority,yes,not permissioned,,,,,45,Allocated for residential development of approx 45 dwellings in Saved Local Plan 2001.,,,,,,,,15/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0015,,Old Candleworks,https://webgis1.barrowbc.gov.uk/webgis/?easting=319405.06&northing=471261.27&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319405.06,471261.27,1.16,not owned by a public authority,,not permissioned,,,,,32,Proposed allocation - Housing,,,,,,,,18/12/2017,18/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0016,,Land South of Ashley & Rock,https://webgis1.barrowbc.gov.uk/webgis/?easting=319658.32&northing=472273.05&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319658.32,472273.05,2.75,not owned by a public authority,yes,not permissioned,,,,,77,Proposed allocation - Housing,,,,,,,,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0018,,Former Avon Garden Centre,https://webgis1.barrowbc.gov.uk/webgis/?easting=318136.43&northing=469265.32&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,318136.43,469265.32,0.53,not owned by a public authority,yes,not permissioned,,,,,30,Proposed allocation - Housing,,,,,,,,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0013,,Former Island Tavern,https://webgis1.barrowbc.gov.uk/webgis/?easting=318010.33&northing=469181.14&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,318010.33,469181.14,0.5,owned by a public authority,,not permissioned,,,,,12,Forms part of proposed allocation - Housing,,,,,,,,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0008,,Land at Channelside,https://webgis1.barrowbc.gov.uk/webgis/?easting=318929.13&northing=469386.36&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,318929.13,469386.36,2.3,owned by a public authority,,not permissioned,,,,,60,Proposed allocation - Opportunity Area,,,,,,,,15/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0009,,Former Golf Driving Range,https://webgis1.barrowbc.gov.uk/webgis/?easting=319255.98&northing=470957.58&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,319255.98,470957.58,6.71,not owned by a public authority,,not permissioned,,,,,100,Proposed allocation - Opportunity Area,,,,,,,,15/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/barrow-in-furness,Barrow Borough Council,BFLR/2017/0010,,Salthouse Mills,https://webgis1.barrowbc.gov.uk/webgis/?easting=321708.94&northing=468771.31&zoom=8&action=layer&layer=BBC:CURRENTBROWNFIELDLANDREGIST,OSGB36,321708.94,468771.31,9.03,not owned by a public authority,,not permissioned,,,,,250,Proposed allocation - Opportunity Area,,,,,,,,15/12/2017,19/12/2017
