OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA127,,"""Flintham Islamic Institute, Flintham""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/127.pdf,OSGB36,473193,346939,3.45,not owned by a public authority,yes,permissioned,outline planning permission,22/09/2016,https://planningon-line.rushcliffe.gov.uk/online-applications/applicationDetails.do?activeTab=relatedCases&keyVal=NZLCPLNLL3L00,,95,95 dwelling redevelopment of the Former Islamic Institute,,,,,,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NE9IFMNL08H00,"""Permission 15/03060/OUT""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA164,,"""North of 1 Blind Lane, Keyworth""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/164.pdf,OSGB36,461327,330755,0.7,not owned by a public authority,yes,permissioned,full planning permission,16/12/2016,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=HO4QOANL04000,,4,4 two bed apartments and associated car parking,,,,,,https://planningon-line.rushcliffe.gov.uk/online-applications/applicationDetails.do?keyVal=OE48G2NL0CT00&activeTab=summary,"""Permission 16/02418/FUL""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA275,,"""West Bridgford Depot, West Bridgford""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/275.pdf,OSGB36,459286,337134,1.7,owned by a public authority,yes,not permissioned,,,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000CCHNLLI000,,50,SHLAA assessment 50 dwellings,,,,,,,"""Suggested number of dwellings from SHLAA: 50""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA287,,"""Former Filling Station, Radcliffe Road, West Bridgford""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/287.pdf,OSGB36,458369,338187,0.1,not owned by a public authority,yes,not permissioned,,,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000H06NLLI000,,6,6 self contained flats within a mixed use development,"""A uses (class A1 - retail,  A2 - financial and professional services,  A3 - restaurant and cafe,  A5 - hot food takeaways) on the ground floor""",,,,,https://planningon-line.rushcliffe.gov.uk/online-applications/applicationDetails.do?keyVal=MTXV7MNL07T00&activeTab=summary,"""Planning permission 13/01936/FUL recently expired""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA319,,"""Land between Lady Bay Bridge and Radcliffe Road, West Bridgford""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/319.pdf,OSGB36,458606,338317,0.15,not owned by a public authority,yes,permissioned,full planning permission,17/11/2016,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=H8V0HENL04000,,48,48 apartments within a four storey building,,,,,,https://planningon-line.rushcliffe.gov.uk/online-applications/applicationDetails.do?keyVal=O6DPXLNLMSW00&activeTab=summary,"""Planning permission 16/01118/FUL""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA331,,"""1-27 Loughborough Road & 2-6 Bridgford Road, West Bridgford""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/331.pdf,OSGB36,458309,338020,0.7,not owned by a public authority,yes,not permissioned,,,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=I8I0DWNL04000,,215,215 residential apartments,"""Serviced office accommodation, 6 retail units (A1, A2, A3) and 8 ancillary rooms for rent""",,,,,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=I8I0DWNL04000,"""Extended planning permission expired however still potential for brownfield development""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA502,,"""Former RAF Newton, Newton""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/502.pdf,OSGB36,468900,341069,35.4,not owned by a public authority,yes,permissioned,,30/01/2014,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=NMYENNNL08H00,,550,up to 500 dwellings and up to 50 live work units,"""up to 5.22ha of new employment land (B1, B2 & B8); up to 1000sqm of space for ancillary A1, A3, & A4 uses and community uses; retention of existing hangars for employment purposes; a perimeter cycle track; provision of land for new primary school; and associated public open space, recreation space and landscaping""",,,,,https://planningon-line.rushcliffe.gov.uk/online-applications/applicationDetails.do?keyVal=LEHRQZNL01000&activeTab=summary,"""Outline planning permission 10/02105/OUT granted in 2013. Number of dwellings in permisison: up to 550""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA802,,"""15 Parkyns Street, Ruddington""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/802.pdf,OSGB36,457262,332975,0.05,not owned by a public authority,yes,permissioned,full planning permission,22/05/2015,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0097JGNLDT000,,5,5 terraced residential properties,,,,,,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=0097JGNLDT000,"""Planning permission 14/01812/FUL""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA860,,"""Pedigree Wholesale, The Crescent, Radcliffe on Trent""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/860.pdf,OSGB36,465243,465243,0.5,not owned by a public authority,yes,not permissioned,,,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=IP83JWNLD7000,,15,10-15 residential dwellings as defined in a pre application for the site,,,10,15,,,"""Suggested number of dwellings from SHLAA: 15""",11/12/2017,11/12/2017
http://opendatacommunities.org/id/district-council/rushcliffe,Rushcliffe Borough Council,SHLAA872,,"""Reindeer Inn, Kneeton Road, East Bridgford""",http://www.rushcliffe.gov.uk/media/1rushcliffe/media/documents/pdf/planningandbuilding/planningpolicy/brownfieldregister/872.pdf,OSGB36,469240,343423,0.25,not owned by a public authority,yes,permissioned,full planning permission,13/05/2016,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000YUINLLI000,,3,3 houses,,,,,,https://planningon-line.rushcliffe.gov.uk/online-applications/propertyDetails.do?activeTab=relatedCases&keyVal=000YUINLLI000,"""Planning permission 16/00630/FUL""",12/12/2017,12/12/2017
