OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0035,Rosedale Avenue/Water Street  Atherton,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0035",OSGB36,-2.490765,53.525937,0.8,Not owned by a public authority,,Not permissioned,,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=367262.74719751,403512.86244514,367862.74719751,403212.86244514,27700",,24,,,,,,,,,01/04/2016,
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0056,Land at Coop Street Scholes Wigan,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0056",OSGB36,-2.620541,53.548896,0.26,Not owned by a public authority,,Not permissioned,,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=358681.69494255,406134.50558968,359281.69494255,405834.50558968,27700",,9,,,,,,,,,01/04/2016,
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0253,Shanghai Palace Poolstock Wigan,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0253",OSGB36,-2.63641,53.536259,0.27,Not owned by a public authority,Yes,Permissioned,Full planning permission,23/05/2017,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=357617.78661438,404737.85330783,358217.78661438,404437.85330783,27700",,23,"Erect 23 three bedroomed dwellings""""",,,,,,,A/16/83089 refers,01/04/2016,31/07/2017
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0229,Hag Fold Working Mens Club Formby Avenue Atherton,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0229",OSGB36,-2.491138,53.531341,0.16,Not owned by a public authority,Yes,Permissioned,Reserved matters permission,28/01/2016,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=367242.18176581,404114.26570447,367842.18176581,403814.26570447,27700",,6,"Erect 4 two bedroomed and 2 three bedroomed dwellings""""",,,,,,,A/15/81742 Reserved Matters to A/12/77491 Outline,01/04/2016,
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0018,Corner Kitt Green Road and Pembroke Road Wigan,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0018",OSGB36,-2.672208,53.548773,0.15,Not owned by a public authority,,Not permissioned,,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=355258.35248975,406151.8732061,355858.35248975,405851.8732061,27700",,8,,,,,,,,,01/04/2016,
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0173,Open land east of 57 Lancaster Road Hindley,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0173",OSGB36,-2.569823,53.536263,0.13,Not owned by a public authority,,Not permissioned,,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=362030.89298463,404700.91344297,362630.89298463,404400.91344297,27700",,8,,,,,,,,,01/04/2016,
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0287,Former Keepers Inn Woodhouse Lane Wigan,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0287",OSGB36,-2.660247,53.556139,0.11,Not owned by a public authority,Yes,Permissioned,Full planning permission,19/08/2014,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=356058.43332273,406963.9953061,356658.43332273,406663.9953061,27700",,14,"Erect 14  apartments""""",,,,,,,A/14/79399 refers,01/04/2016,
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0292,Airflow 100 Lord Street Leigh,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0292",OSGB36,-2.513055,53.49638,0.07,Not owned by a public authority,Yes,Permissioned,Full planning permission,16/11/2016,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=365761.33439803,400235.10189776,366361.33439803,399935.10189776,27700",,18,"Change of use from B1b to 18 apartments""""",,,,,,,A/16/82071 refers,01/04/2016,
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0322,Land at Frog Lane and Prescott Street Wigan,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0322",OSGB36,-2.641272,53.546966,1.45,Owned by public authority,,Not permissioned,,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=357306.23756109,405931.96651226,357906.23756109,405631.96651226,27700",,19,,,,,,,,,01/04/2016,
http://opendatacommunities.org/id/metropolitan-district-council/wigan,Wigan Council,SHLAA0075,Land adjacent to 234 Orrell Road Orrell,," https://www.arcgis.com/apps/webappviewer/index.html?id=4c4af404cd73491b8cf8dba6fc465395&query=Wigan_Brownfield_2017_Rev_A_9008_0,SITEREF,SHLAA0075",OSGB36,-2.705759,53.540297,0.33,Not owned by a public authority,,Not permissioned,,,"https://wigan.maps.arcgis.com/apps/webappviewer/index.html?id=ce2e56afe2ad411bacfa8cb6706f8f84&extent=353026.01221551,405230.3823818,353626.01221551,404930.3823818,27700",,21,,,,,,,,,01/04/2016,
