OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SitePlanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-001,,"53 - 57 Sandside, Scarborough",https://tinyurl.com/ya8rgrxf,ETRS89,-0.387427,54.284113,0.04,not owned by a public authority,yes,permissioned,full planning permission,31/05/2007,,,8,Proposed alterations and refurbishment of redundant museum building to form 8 No apartments,,,,,,,07/00366/FL,18/12/2017,18/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-002,,"Former St Thomas Hospital, 11 Foreshore Road, Scarborough",https://tinyurl.com/y7rmwntr,ETRS89,-0.395287,54.283011,0.19,not owned by a public authority,yes,permissioned,full planning permission,31/03/2008,,,12,"Conversion of first and second floor of former hospital to create 12 self contained flats, including new bridge and stepped access. ",,,,,,,08/00193/FL,18/12/2017,19/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-003,,"Former St Johns Church, Globe Street, Scarborough",https://tinyurl.com/yapdfb6n,ETRS89,-0.395221,54.283956,0.03,not owned by a public authority,yes,permissioned,full planning permission,07/10/2010,,,6,Proposed conversion of former church building into 4 apartments and 2 maisonettes,,,,,,,10/00521/FL,18/12/2017,20/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-004,,"Churchills, 1 Montpellier Terrace, Weaponness",https://tinyurl.com/y72gdlhr,ETRS89,-0.400709,54.274744,0.04,not owned by a public authority,yes,permissioned,full planning permission,18/08/2015,,,9,Change of use from student accommodation/caretaker's flat to 10 no. one bedroomed apartments with 6 on-site car park spaces,,,,,,,15/01265/FL,18/12/2017,21/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-005,,"Yorkshire Regional Newspapers Ltd, 17 - 23 Aberdeen Walk, Scarborough",https://tinyurl.com/y9zbjwyd,ETRS89,-0.402602,54.28258,0.1,not owned by a public authority,yes,permissioned,other,07/12/2005,,,14,Change of use to 14 dwellings,,,,,,,15/02152/P3JPA,18/12/2017,22/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-006,,"First Floor, 11-25 Northway, Scarborough",https://tinyurl.com/y88hm88w,ETRS89,-0.405525,54.280884,0.06,not owned by a public authority,yes,permissioned,other,01/11/2016,,,8,Conversion of offices to 8 apartments,,,,,,,16/01872/P3O,18/12/2017,23/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-007,,"Lysander Hotel, 22 Weydale Avenue, Scarborough",https://tinyurl.com/y8f9r3y8,ETRS89,-0.415162,54.292732,0.08,not owned by a public authority,yes,permissioned,full planning permission,23/12/2016,,,5,Conversion of hotel to 5 No 2 Bedroom & 1 No 3 Bedroom residential apartments including a two storey rear extension,,,,,,,16/02335/FL,18/12/2017,24/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-008,,"Housing Advice Resource Centre, 22 Victoria Road, Scarborough",https://tinyurl.com/y83uyc5c,ETRS89,-0.405106,54.282973,0.01,not owned by a public authority,yes,permissioned,other,20/02/2017,,,6,Conversion of offices (B1(a)) into 6 no. studio flats (C3),,,,,,,17/00052/P3O,18/12/2017,25/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-009,,"First Floor Above 1 - 9, 27 - 37 Northway And 81 Westborough, Scarborough",https://tinyurl.com/ybgaykhs,ETRS89,-0.406369,54.2813,0.08,not owned by a public authority,yes,permissioned,other,20/02/2017,,,9,Change from office (B1) to residential (C3),,,,,,,17/00038/P3O,18/12/2017,26/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-010,,"1 Esplanade, Whitby",https://tinyurl.com/y7pvs2qg,ETRS89,-0.618027,54.489236,0.05,not owned by a public authority,yes,permissioned,full planning permission,29/03/2017,,,8,Alterations to existing flats and bedsits to form 13 no. self-contained flats and formation of new access to basement flat at front,,,,,,,17/00069/FL,18/12/2017,27/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-011,,"The Breece, West Street, Scarborough",https://tinyurl.com/y7gd6fom,ETRS89,-0.401834,54.273842,0.05,not owned by a public authority,yes,permissioned,full planning permission,,,,16,Conversion of former HMO (sui generis) to 16 no. apartments (C3),,,,,,,17/00293/FL,18/12/2017,28/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-012,,"LPG Depot, Church Hill, Reighton",https://tinyurl.com/ybqeymbz,ETRS89,-0.268613,54.158407,0.68,not owned by a public authority,yes,permissioned,reserved matters approval,18/02/2016,,,8,Reserved Matters application for approval of details relating to the appearance and landscaping of the development approved under 12/01586/OL for the erection of 8 no. new dwellings,,,,,,,15/02420/RM,18/12/2017,29/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-013,,"Land Adjacent 25 Holbeck Hill, Weaponness, Scarborough",https://tinyurl.com/yagga45a,ETRS89,-0.394273,54.266461,0.14,not owned by a public authority,yes,permissioned,full planning permission,18/10/2007,,,8,Creation of new build residential apartments including 7 two bedroom apartments and one 1 bedroom apartment within a three storey ,,,,,,,07/01207/FL,18/12/2017,30/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-014,,"94 Filey Road, Weaponness, Scarborough",https://tinyurl.com/yd52nzuc,ETRS89,-0.392839,54.263845,0.18,not owned by a public authority,yes,permissioned,full planning permission,03/12/2008,,,11,Demolition of existing dwelling and the erection of 12 two bedroomed flats,,,,,,,08/01544/FL,18/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/scarborough,Scarborough Borough Council,BR-015,,"80 Commercial Street, Scarborough",https://tinyurl.com/ycebangh,ETRS89,-0.415395,54.279036,0.06,not owned by a public authority,yes,permissioned,full planning permission,18/04/2013,,,9,Erection of 9 No houses,,,,,,,12/01405/FL,18/12/2017,01/01/2018
