OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0001,,"""Norton House, 13 Mansfield Road, Rotherham, S60 2DR""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3570251.08,3428656.12,0.08,not owned by a public authority,yes,permissioned,other,11/08/2016,http://rotherham.planportal.co.uk/?id=RB2016/0821,,6,21 apartments,,,,,,,Permitted change from office to residential,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0002,,"""Land off York Road, St Ann's, Rotherham, S65 1PN""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3571052.46,3431349.32,0.47,owned by a public authority,yes,not permissioned,,,,,15,,,,15,30,,,Proposed housing allocation in the Rotherham Local Plan,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0003,,"""Bellows Road Centre, Rawmarsh, Rotherham, S26 6NG""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3570597.09,3427450.73,0.95,owned by a public authority,yes,not permissioned,,,http://rotherham.planportal.co.uk/?id=RB2009/0700,,30,,,,30,60,,,Proposed housing allocation in the Rotherham Local Plan,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0004,,"""Land at Boswell Street and Arundel Road, Herringthorpe, Rotherham""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3567831.53,3429026.32,0.46,unknown ownership,yes,not permissioned,,,,,11,,,,11,15,,,Part of proposed housing allocation in the Rotherham Local Plan. It is expected that development of this site will be as part of the comprehensive development of the Local Plan allocation.,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0005,,"""Land behind Bradgate Club, Bradgate Lane, Rotherham, S61 1QJ""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3578026.6,3420733.9,0.59,unknown ownership,,not permissioned,,,,,14,,,,14,19,,,Proposed housing allocation in the Rotherham Local Plan,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0006,,"""Timberyard, Outgang Lane, Dinnington, S25 3QX""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3579288.43,3426440.57,7.96,not owned by a public authority,yes,not permissioned,,,http://rotherham.planportal.co.uk/?id=RB2012/1643,,167,,,,167,271,,,Proposed housing allocation in the Rotherham Local Plan,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0007,,"""Properties along Newland Avenue and Braithwell Road and Chadwick Drive, Maltby, Rotherham, S66 9AJ""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3572607.23,3434026.61,2.73,owned by a public authority,yes,permissioned,full planning permission,05/05/2017,http://rotherham.planportal.co.uk/?id=RB2017/0111,,66,98 dwellings,,,,,,,Part of proposed housing allocation in the Rotherham Local Plan,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0008,,"""Tarmac site off Blyth Road, Maltby, Rotherham, S64 8HJ""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3574019.66,3415637.39,0.95,not owned by a public authority,yes,not permissioned,,,http://rotherham.planportal.co.uk/?id=RB2015/1075,,18,,,,18,25,,,Proposed housing allocation in the Rotherham Local Plan,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0009,,"""North Farm Close, Harthill, S26 7YH""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3569905.84,3427847.07,0.75,not owned by a public authority,,not permissioned,,,,,14,,,,14,17,,,Part of proposed housing allocation in the Rotherham Local Plan,29/09/2017,29/09/2017
http://opendatacommunities.org/id/metropolitan-district-council/rotherham,Rotherham Metropolitan Borough Council,BR0010,,"""128-130 Wellgate, Rotherham, S60 2LL""",http://communitymapping.rotherham.gov.uk/Communitymapfindit/findit/,ETRS89,3569827.62,3427679.11,0.65,owned by a public authority,yes,not permissioned,,,http://planning.rotherham.gov.uk/fastweblive/detail.asp?AltRef=RB2006/0925,,52,,,,52,100,,,Proposed housing allocation in the Rotherham Local Plan,29/09/2017,29/09/2017
