OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0001,,"""Bartholomews Specialist Distribution, Bognor Road, Chichester, West Sussex, PO19 7TT""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29225,OSGB36,487618,104410,1.31,not owned by a public authority,yes,permissioned,full planning permission,13/07/2016,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,77,"""Construction of 24 flats and 33 houses with associated car parking, landscaping, cycle and bin storage after demolition of storage buildings but retaining office accommodation""",Retention of existing office accommodation,,,,,http://www.chichester.gov.uk/CHttpHandler.ashx?id=21778&p=0,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0002,,"""Land south of Graylingwell Drive, Chichester, West Sussex""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29226,OSGB36,486595,106604,7.42,owned by a public authority,yes,permissioned,outline planning permission,20/01/2017,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,160,"""Demolition of existing hospital buildings and development of up to 160 new homes including retention and improvement of sports pitch/open space, new pavilion and children's play area; restoration of Martin's Farm house for residential use (included in 160 unit total); access arrangements and ancillary works and demolition of pavilion",,,,,,http://www.chichester.gov.uk/CHttpHandler.ashx?id=21778&p=0,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0003,,"""St Wilfrids Hospice, Grosvenor Road, Donnington, West Sussex, PO19 8FP""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29260,OSGB36,485696,103555,0.68,not owned by a public authority,yes,permissioned,outline planning permission,11/11/2015,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,21,Demolition of existing hospice and replacement with 21 no. residential dwellings,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0004,,"""Home Farm Hostel, Chichester Road, Selsey, West Sussex, PO20 9DX""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29261,OSGB36,486046,95581,0.14,not owned by a public authority,yes,permissioned,full planning permission,21/06/2017,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,10,Change of use of existing agricultural workers accommodation to 10 no. residential dwellings and associated works,,,,,,https://www.chichester.gov.uk/CHttpHandler.ashx?id=21778&p=0,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0005,,"""Land west of Maddoxwood Cottage, Lavant Road, Chichester, PO19 5RD""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29262,OSGB36,485613,107334,0.5,not owned by a public authority,yes,pending decision,,,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,10,Erection of 10 no. dwellings with the associated car parking and landscaping and retention of Maddoxwood House. Provision of a foot/cycle path,,,,,,https://www.chichester.gov.uk/CHttpHandler.ashx?id=21778&p=0,Allocated for housing development within the made Lavant Neighbourhood Development Plan,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0006,,"""Camellia, Chalk Road, Ifold, Billingshurst, RH14 0UA""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29263,OSGB36,502127,130924,0.26,not owned by a public authority,yes,permissioned,full planning permission,04/03/2015,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,3,Outline application for the erection of 3 residential units and associated parking (appearance and landscaping matters reserved),,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0007,,"""Brewhurst Mill, Brewhurst Lane, Loxwood, Billingshurst, West Sussex, RH14 0RJ""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29264,OSGB36,504590,131072,1.47,not owned by a public authority,yes,permissioned,full planning permission,14/10/2015,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,1,Residential conversion of part of Brewhurst Mill to dwelling,,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0008,,"""Co-operative Food, Malcolm Road, Tangmere, Chichester, West Sussex, PO20 2HS""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29265,OSGB36,490414,106551,0.27,not owned by a public authority,yes,permissioned,full planning permission,14/03/2017,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,3,"""Change of use of upper floors from vacant (A4) to 3 no. residential apartments (C3) including installation of external stair, bin and cycle store and car parking spaces""",,,,,,,,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0009,,"""Land at the Tannery, Westgate, Chichester, West Sussex, PO19 3HN""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29266,OSGB36,485412,104739,0.55,owned by a public authority,,not permissioned,,,,,16,,,,,,,https://www.chichester.gov.uk/CHttpHandler.ashx?id=21778&p=0,Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0010,,"""Metro House, Northgate, Chichester, West Sussex, PO19 3HN""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29267,OSGB36,486075,105262,0.2,not owned by a public authority,,not permissioned,,,,,6,,,,,,,,Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0011,,"""Land at Police Station, Kingsham Road, Chichester, PO19 8AD""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29268,OSGB36,486173,104202,0.69,owned by a public authority,,not permissioned,,,,,20,,,,,,,,Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0012,,"""Former Portfield Depot and UMA House, Oving, Chichester, West Sussex, PO19 7UW""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29269,OSGB36,488029,105102,2.15,not owned by a public authority,yes,permissioned,outline planning permission,01/03/2017,https://publicaccess.chichester.gov.uk/online-applications/simpleSearchResults.do?action=firstPage,,130,"""Outline application for the re-development of the site to provide student housing of up to 521 bedrooms with a supporting student hub building, associated amenities, parking and landscaping""",Supporting student hub building,,,,,https://www.chichester.gov.uk/CHttpHandler.ashx?id=21778&p=0,571 student bedspaces equivalent to 130 dwellings,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0013,,"""Tangmere Academy, Bishops Road, Tangmere, West Sussex, PO20 2JB""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29270,OSGB36,490680,106824,1.21,owned by a public authority,,not permissioned,,,,,36,,,,,,,,Allocated for housing development within the made Tangmere Neighbourhood Development Plan. Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017
http://opendatacommunities.org/id/district-council/chichester,Chichester District Council,BLR0014,,"""98 Fishbourne Road, Fishbourne, West Sussex, PO19 3JL""",http://www.chichester.gov.uk/CHttpHandler.ashx?id=29271,OSGB36,483823,104718,0.33,not owned by a public authority,,not permissioned,,,,,9,,,,,,,,Density calculated using 30 dwellings per hectare,31/12/2017,31/12/2017
