OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SitePlanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0083,,Hawkwood Road Car Park,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.83657,50.7253,1,owned by a public authority,,not permissioned,,,,,0,,,,180,220,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0085,,"Asda, St. Paul's Road",https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.86296,50.7259,3.48,not owned by a public authority,,not permissioned,,,,,0,,,,90,110,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0096,,Richmond Hill,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.87722,50.7225,0.3,owned by a public authority,,not permissioned,,,,,0,,,,63,77,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0087,,Land at Cambridge Road,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.8871,50.7217,0.49,owned by a public authority,yes,not permissioned,,,,,0,,,,58,70,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0092,,Durley Road,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.88566,50.7166,0.32,owned by a public authority,,not permissioned,,,,,0,,,,40,44,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0093,,Winter Gardens,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.87978,50.7172,1.96,mixed ownership,yes,not permissioned,,,,,0,,,,114,150,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0088,,Eden Glen,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.87779,50.7177,0.43,mixed ownership,,not permissioned,,,,,0,,,,40,50,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0084,,Central Car Park,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.87223,50.7192,1.24,owned by a public authority,yes,not permissioned,,,,,0,,,,180,220,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0094,,Land adj. Princess Road/Wessex Way,https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.90336,50.7238,0.62,mixed ownership,,not permissioned,,,,,0,,,,45,55,,,,21/12/2017,21/12/2017
http://opendatacommunities.org/id/unitary-authority/bournemouth,Bournemouth Borough Council,B/BLR/0090,,"Land adj. 131, Jewell Road",https://www.google.com/maps/d/viewer?mid=1BGAkKPfji6xn7jk2OstHBGjvCYB1vqXc&ll=50.72409533613286%2C-1.868762192891154&z=15,ETRS89,-1.82381,50.7513,0.03,owned by a public authority,yes,not permissioned,,,,,0,,,,5,7,,,,21/12/2017,21/12/2017
