OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Barlby-1,,"Greencore, Barlby Road, Barlby",,OSGB36,463278,433400,15.85,Not in Public Ownership,,Not Permissioned,,,No relevant planning history,,186,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,Entire site lies within flood zone 2 and 3 and is an area benefiting from flood defences. Possible ground contamination from existing factory.,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Brotherton-2,,"Land at Pasture Lane, Brotherton",,OSGB36,447995,426114,1.60,Not in Public Ownership,,Not Permissioned,,,No relevant planning history,,43,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,The northern to the southern boundary on the western side of the site lies within flood zone 2. Electricity Pylons cross the site.,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Brotherton-8,,"Lyndale Caravan Park, School Croft, Brotherton",,OSGB36,448244,425797,0.36,Not in Public Ownership,,Permissioned,,,2013/1114/FUL,,13,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Byram-7,,"St Edwards Close/East Acres, Byram",,OSGB36,449055,425390,0.13,Public Ownership,,Permissioned,,,2015/1158/FUL,,5,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Byram-8,,"Land West of Wood Lea, Byram",,OSGB36,448711,425672,0.13,Public Ownership,,Not Permissioned,,,No relevant planning history,,5,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,,29/06/2016,29/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Carlton-6,,"Oddfellows Arms, High Street, Carlton",,OSGB36,464731,424103,0.16,Not in Public Ownership,,Permissioned,,,2013/0835/FUL,,7,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,Whole site is in a groundwater protection zone 3,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Cawood-9,,"Cawood Methodist Church, Sherburn Street, Cawood",,OSGB36,457264,437723,0.09,Not in Public Ownership,,Permissioned,,,2014/0621/FUL,,5,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Eggborough-21,,"parking court behind 18-34  Westfield Road, Eggborough",,OSGB36,455814,423634,0.17,Public Ownership,,Permissioned,,,2015/1240/FUL,,5,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Eggborough-9,,Westfield View,,OSGB36,455804,423498,0.14,Public Ownership,,Permissioned,,,2015/1237/FUL,,5,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,,29/06/2016,29/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Hambleton-8,,"Main Road Farm, Main Road",,OSGB36,455332,430856,0.28,Not in Public Ownership,,Permissioned,,,2012/1068/FUL,,5,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,Possible ground contamination from farm buildings on the eastern half of the site.,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-10,,"Land at Beech Tree Surgery, Selby",,OSGB36,460700,431329,0.38,Not in Public Ownership,,Not Permissioned,,,No relevant planning history,,15,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,Entire site lies within flood zone 2 and is an area benefiting from flood defences.,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-12,,"Land at Portholme Crescent, Selby",,OSGB36,461515,432089,0.46,Public Ownership,,Not Permissioned,,,No relevant planning history,,18,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences.,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-13,,"Land south of Portholme Road, Selby",,OSGB36,461446,431859,0.95,Public Ownership,,Not Permissioned,,,2012/0604/COU,,38,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences. Possible ground contamination for the northern half of the site from former rail works.,22/06/2016,22/06/2016
http://opendatacommunities.org/id/district-council/selby,Selby District Council,Selby-14,,"Depot, New Millgate, Selby",,OSGB36,461409,432787,0.34,Not in Public Ownership,,Not Permissioned,,,2014/1171/COU,,14,,,,,,,http://www.selby.gov.uk/authorities-monitoring-report,Entire site lies within flood zones 2 and 3 and is an area benefiting from flood defences.,22/06/2016,22/06/2016
