OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0001,,12-14 Lombard Road (Lombard Wharf),https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.17753,51.472366,0.23,unknown ownership,yes,permissioned,full planning permission,28/04/2016,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/1760,,134,,"Commercial floorspace at ground floor and mezzanine levels (Use Classes A3-A4 (restaurants and cafes and drinking establishments); 30 car parking spaces, cycle parking and waste storage within a basement; infrastructure groundworks; on-site CHP and substation.",,134,134,,http://www.wandsworth.gov.uk/downloads/file/11502/local_plan_-_site_specific_allocations_document_ssad_adopted_march_2030,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0002,,Newcombe House 319-323 Battersea Park Road,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.155988,51.474161,0.02,not owned by a public authority,yes,permissioned,full planning permission,14/08/2015,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/1352,,5,,,,5,5,,,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0003,,Battersea Technology College and 3 Culovert Road 401 Battersea Park Road (Harris Academy),https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.15911,51.473176,1.9,owned by a public authority,yes,permissioned,outline planning permission,11/09/2017,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/4188,,38,,"New sports hall in association with the Harris Academy, 1,248m² of offices (Class B1), with associated cycle parking spaces, 17 car parking spaces, landscaping and public realm improvements.",,38,38,,,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0004,,Lock up garages 26-40 Balham New Road,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.146166,51.446461,0.07,not owned by a public authority,yes,permissioned,full planning permission,25/09/2017,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/2817,,8,,,,8,8,,,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0005,,Our Lady of Mount Carmel & St Joseph 8 Battersea Park Road,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.146976,51.47731,0.17,not owned by a public authority,yes,permissioned,full planning permission,28/10/2014,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2014/1471,,20,,Retail use (A1/A3) and ancillary church accommodation (D1) at ground floor level; extension and associated alterations to the southern elevation of the church to provide ancillary church accommodation in the form of a new parish hall (D1); and works to hard and soft landscaping and alterations to front boundary treatment.,,20,20,,,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0006,,81-87 Upper Tooting Road,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.162411,51.433633,0.1,not owned by a public authority,yes,pending decision,,,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2016/5443,,18,,"77m² (Class D1) community floorspace together with associated cycle parking, landscaping, play space and amenity provision.",,18,18,,,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0007,,94-94a Longley Road,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.167037,51.420854,0.07,not owned by a public authority,yes,permissioned,full planning permission,24/11/2017,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/3823,,9,,,,9,9,,,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0008,,191-195 Balham High Road,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.154081,51.441478,0.07,not owned by a public authority,yes,permissioned,full planning permission,04/03/2016,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2015/6304,,9,,Amalgamation of existing ground floor units to create flexible space for retail (Use Class A1)/restaurant and cafe (Use Class A3)/gym (Use Class D2) uses.,,9,9,,,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0009,,89-93 Putney High Street,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.215423,51.4633,0.07,not owned by a public authority,yes,permissioned,full planning permission,06/09/2017,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2017/0560,,15,,913.6m² of retail space (Classes A1 and A2) at basement and ground floor,,15,15,,,,13/12/2017,13/12/2017
http://opendatacommunities.org/id/london-borough-council/wandsworth,London Borough of Wandsworth,WBR/17/0010,,204 Mitcham Road,https://maps.wandsworth.gov.uk/map/Aurora.svc/run?script=%5cAurora%5cpublic_Brownfield_Sites.AuroraScript%24&nocache=614915663&resize=always,ETRS89,-0.161011,51.42299,0.06,not owned by a public authority,yes,permissioned,full planning permission,20/03/2008,https://planning1.wandsworth.gov.uk/Northgate/PlanningExplorer/DisplayAppDetails.aspx?AppNo=2007/5659,,5,,2 units (A1-A5 use) at ground and basement.,,5,5,,,,13/12/2017,13/12/2017
