OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR01,,Broxbourne School,,OSGB36,206552,536407,6.093,owned by a public authority,,permissioned,Other,28/04/2017,http://planning.broxbourne.gov.uk/Planning/dialog.page?org.apache.shale.dialog.DIALOG_NAME=gfplanningsearch&Param=lg.Planning&ref_no=07/16/0512/F&viewdocs=true,,153,"Hybrid application compromising of part full, part outline, for: Redevelopment of existing school to provide an 8 form entry secondary school; new indoor/outdoor sports facilities; car parking with drop off/pick-up; landscaping; remodelling of existing accesses (Full Application); and
2) Redevelopment of existing school buildings and part-playing field area to the west for residential development comprising of up to 153 dwellings; internal access road; public open space; car parking; landscaping (outline application - all matters reserved except means of access). ",Sports facilities to make a comunnity leisure hub,,,153,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR02,,Former St Marys High School Site,,OSGB36,534610,202448,3.055,not owned by a public authority,,permissioned,Full Planning Permission,08/01/2015,http://planning.broxbourne.gov.uk/Planning/dialog.page?org.apache.shale.dialog.DIALOG_NAME=gfplanningsearch&Param=lg.Planning&ref_no=07/14/0076/F&viewdocs=true,,79,"Demolition of all existing buildings and replacement with the erection of 79 residential dwellings comprising 12 apartments and 67 houses, provision  of open spaces and landscaping, provision of an internal vehicular network and associated highway works and car parking, and creation of an attenuation pond",,,,79,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR03,,Cheshunt Park Farm,,OSGB36,204508,534405,2.238,not owned by a public authority,,permissioned,Full Planning Permission,27/01/2017,http://planning.broxbourne.gov.uk/Planning/dialog.page?org.apache.shale.dialog.DIALOG_NAME=gfplanningsearch&Param=lg.Planning&ref_no=07/15/0715/F&viewdocs=true,,14,Residential development of 14 dwellings,,,,14,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR04,,Land rear of 45-47 High Street,,OSGB36,535755,203055,0.083,not owned by a public authority,,permissioned,Full Planning Permission,13/03/2015,http://planning.broxbourne.gov.uk/Planning/dialog.page?org.apache.shale.dialog.DIALOG_NAME=gfplanningsearch&Param=lg.Planning&ref_no=07/14/1059/F&viewdocs=true,,6,Erection of a 2.5 storey block of 5 two bed flats with car port with one two bed flat over,,,,6,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR05,,Fourfields,,OSGB36,203476,534121,0.5224,owned by a public authority,,permissioned,Outline Planning Permission,,http://planning.broxbourne.gov.uk/Planning/dialog.page?org.apache.shale.dialog.DIALOG_NAME=gfplanningsearch&Param=lg.Planning&ref_no=07/16/0557/O&viewdocs=true,,15,Outline application for residential development and associated development,,,,15,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR06,,Wolsey Hall,,OSGB36,202240,535975,0.158,owned by a public authority,,permissioned,Full Planning Permission,,http://planning.broxbourne.gov.uk/Planning/lg/GFPlanningDocuments.page?org.apache.shale.dialog.DIALOG_NAME=gfplanningsearch&Param=lg.Planning&ref_no=07/17/0430/F&viewdocs=true,,24,"24 two bedroom flats together with associated common areas, parking, refuse and recycling and storage areas ",,,,24,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR07,,Cheshunt Lakeside,,OSGB36,202608,536438,12.46,not owned by a public authority,,not permissioned,,,,,1750,Redevelopment of site for residential and commercial,"B1 business uses, Primary School; strengthening of lcoal centre",,,1750,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR08,,Broxbourne Borough Council Offices and Car Park,,OSGB36,202298,535071,1.911,owned by a public authority,,not permissioned,,,,,50,,,,,50,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR09,,Cheshunt Football Club,,OSGB36,201320,535468,5.304,owned by a public authority,,not permissioned,Full Planning Permission,,http://planning.broxbourne.gov.uk/Planning/dialog.page?org.apache.shale.dialog.DIALOG_NAME=gfplanningsearch&Param=lg.Planning&ref_no=07/16/1369/F&viewdocs=true,,165,"Area 1 - New stadium, 66 no. 1 bedroom apartments, 70 no. 2 bedroom apartments, 22 no. 3 bedroom houses and 28 no. 4 bedroom houses, highway access works, internal roads and supporting infrastructure. Area 2 - Northern block - new facilities for Cheshunt Football Club in use classes D1, D2 and sui generis - matters relating to internal layout and appearance reserved. ","Stadium up to 5,192 seats and asscoaited facilities",,,165,,,,15/12/2017,
http://opendatacommunities.org/doc/district-council/broxbourne,Borough of Broxborune,BR10,,South of Goffs Lane/Manning Ground,,OSGB36,202822,532558,1.883,not owned by a public authority,,not permissioned,,,,,30,Redevelopment of site for residential,,,,30,,,,15/12/2017,
