OrganisationURI,OrganisationLabel,SiteReference,PreviouslyPartOf,SiteNameAddress,SiteplanURL,CoordinateReferenceSystem,GeoX,GeoY,Hectares,OwnershipStatus,Deliverable,PlanningStatus,PermissionType,PermissionDate,PlanningHistory,ProposedForPIP,MinNetDwellings,DevelopmentDescription,NonHousingDevelopment,Part2,NetDwellingsRangeFrom,NetDwellingsRangeTo,HazardousSubstances,SiteInformation,Notes,FirstAddedDate,LastUpdatedDate
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,AL036,,"LAND ADJACENT TO 9 CHAUNTRY ROAD, ALFORD",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3823563.91,11761.23,0.12,Not owned by a public authority,,,,,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,Yes,3,,,,3,3,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,AL204,,"FORMER STRAVEN FACTORY SITE, WEST STREET, ALFORD",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3823491.2,11923.84,0.64,Unknown ownership,,,,,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,Yes,41,,,,41,41,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,C&T024,,"LAND TO REAR OF 98 - 102 HIGH STREET, CONINGSBY",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3837012.58,-11139.42,0.64,Not owned by a public authority,,Permissioned,Full planning permission,19/09/2007,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,,35,S/35/1217/07,,,35,35,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HLC206,,"REAR OF  1 LOUTH ROAD, HOLTON LE CLAY",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3801916.79,-4202.18,0.98,Not owned by a public authority,Yes,,,,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,,19,,,,19,19,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HOG305,,"LAND ADJ MANOR FARM, SKEGNESS ROAD, HOGSTHORPE",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3826927.9,20003.32,0.56,Not owned by a public authority,Yes,Permissioned,Reserved matters approval,28/04/2017,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,,10,N/084/00100/17,,,10,10,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HOR016,,"LAND TO REAR OF 10 - 12 STANHOPE ROAD, HORNCASTLE",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3827914.26,-7372.8,0.25,Not owned by a public authority,,Permissioned,Outline planning permission,20/05/2016,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,,5,S/086/00548/16,,,5,5,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HOR050,,"LAND AT THE WONG, HORNCASTLE",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3828343.65,-7654.95,0.47,Owned by a public authority,,,,,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,Yes,12,,,,12,12,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,HOR063,,"LAND ADJ TO GREYSTONES, LINCOLN ROAD, HORNCASTLE",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3827962.84,-8288.04,0.29,Not owned by a public authority,Yes,Permissioned,Full planning permission,29/09/2016,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,,52,S/086/01083/14,,,52,52,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,LO021,,"LAND OFF EVE STREET, LOUTH",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3813765.11,-237.14,0.07,Not owned by a public authority,Yes,Permissioned,Full planning permission,19/07/2012,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,,4,N/105/2292/11,,,4,4,,,,22/05/2017,22/05/2017
http://opendatacommunities.org/id/district-council/east-lindsey,East Lindsey District Council,LO096,,"LAND TO REAR OF PROPERTY OFF HORTONS YARD, KIDGATE, LOUTH",http://www.e-lindsey.gov.uk/article/5521/Brownfield-Land-Register,ETRS89,3814136.64,-176.06,0.07,Not owned by a public authority,Yes,,,,https://publicaccess.e-lindsey.gov.uk/online-applications/search.do%3bjsessionid=4A5119EA6DAA17CB3142825C17FC4978?action=simple&searchType=Application,,2,,,,2,5,,,,22/05/2017,22/05/2017
